# Time  u_x_TE  u_y_TE v_x_wake v_y_wake
3.0667500000e+01 1.6210066431e-05 -1.9372578543e-05 7.0390992126e-02 -4.6661447367e-03
3.0675000000e+01 1.6210032214e-05 -1.9295686165e-05 7.0411846990e-02 -4.6363286521e-03
3.0682500000e+01 1.6209891230e-05 -1.9213324371e-05 7.0432398337e-02 -4.6062125351e-03
3.0690000000e+01 1.6209644461e-05 -1.9125526564e-05 7.0452641979e-02 -4.5757987687e-03
3.0697500000e+01 1.6209292868e-05 -1.9032326846e-05 7.0472574312e-02 -4.5450894004e-03
3.0705000000e+01 1.6208837522e-05 -1.8933759665e-05 7.0492191175e-02 -4.5140869192e-03
3.0712500000e+01 1.6208279358e-05 -1.8829859942e-05 7.0511489003e-02 -4.4827934948e-03
3.0720000000e+01 1.6207619434e-05 -1.8720663039e-05 7.0530463666e-02 -4.4512117251e-03
3.0727500000e+01 1.6206858798e-05 -1.8606204897e-05 7.0549111638e-02 -4.4193439035e-03
3.0735000000e+01 1.6205998433e-05 -1.8486521619e-05 7.0567428831e-02 -4.3871927364e-03
3.0742500000e+01 1.6205039434e-05 -1.8361650114e-05 7.0585411758e-02 -4.3547606440e-03
3.0750000000e+01 1.6203982847e-05 -1.8231627407e-05 7.0603056377e-02 -4.3220504416e-03
3.0757500000e+01 1.6202829707e-05 -1.8096491142e-05 7.0620359248e-02 -4.2890646767e-03
3.0765000000e+01 1.6201581118e-05 -1.7956279320e-05 7.0637316377e-02 -4.2558062757e-03
3.0772500000e+01 1.6200238158e-05 -1.7811030410e-05 7.0653924374e-02 -4.2222779138e-03
3.0780000000e+01 1.6198801877e-05 -1.7660783184e-05 7.0670179301e-02 -4.1884826291e-03
3.0787500000e+01 1.6197273417e-05 -1.7505577023e-05 7.0686077820e-02 -4.1544232264e-03
3.0795000000e+01 1.6195653860e-05 -1.7345451504e-05 7.0701616057e-02 -4.1201028553e-03
3.0802500000e+01 1.6193944289e-05 -1.7180446748e-05 7.0716790728e-02 -4.0855244511e-03
3.0810000000e+01 1.6192145870e-05 -1.7010603235e-05 7.0731598027e-02 -4.0506912762e-03
3.0817500000e+01 1.6190259692e-05 -1.6835961825e-05 7.0746034728e-02 -4.0156063960e-03
3.0825000000e+01 1.6188286869e-05 -1.6656563732e-05 7.0760097103e-02 -3.9802731869e-03
3.0832500000e+01 1.6186228594e-05 -1.6472450706e-05 7.0773781986e-02 -3.9446948451e-03
3.0840000000e+01 1.6184085937e-05 -1.6283664625e-05 7.0787085731e-02 -3.9088748600e-03
3.0847500000e+01 1.6181860093e-05 -1.6090247985e-05 7.0800005237e-02 -3.8728165604e-03
3.0855000000e+01 1.6179552202e-05 -1.5892243515e-05 7.0812536945e-02 -3.8365235483e-03
3.0862500000e+01 1.6177163412e-05 -1.5689694316e-05 7.0824677825e-02 -3.7999992842e-03
3.0870000000e+01 1.6174694893e-05 -1.5482643883e-05 7.0836424411e-02 -3.7632474845e-03
3.0877500000e+01 1.6172147820e-05 -1.5271136104e-05 7.0847773747e-02 -3.7262717405e-03
3.0885000000e+01 1.6169523349e-05 -1.5055215039e-05 7.0858722466e-02 -3.6890758819e-03
3.0892500000e+01 1.6166822666e-05 -1.4834925359e-05 7.0869267690e-02 -3.6516636320e-03
3.0900000000e+01 1.6164046965e-05 -1.4610311827e-05 7.0879406158e-02 -3.6140389328e-03
3.0907500000e+01 1.6161197402e-05 -1.4381419677e-05 7.0889135074e-02 -3.5762056387e-03
3.0915000000e+01 1.6158275193e-05 -1.4148294434e-05 7.0898451288e-02 -3.5381678045e-03
3.0922500000e+01 1.6155281532e-05 -1.3910981972e-05 7.0907352091e-02 -3.4999294140e-03
3.0930000000e+01 1.6152217581e-05 -1.3669528370e-05 7.0915834451e-02 -3.4614946342e-03
3.0937500000e+01 1.6149084597e-05 -1.3423980243e-05 7.0923895751e-02 -3.4228675785e-03
3.0945000000e+01 1.6145883729e-05 -1.3174384245e-05 7.0931533079e-02 -3.3840525237e-03
3.0952500000e+01 1.6142616221e-05 -1.2920787540e-05 7.0938743915e-02 -3.3450537123e-03
3.0960000000e+01 1.6139283261e-05 -1.2663237500e-05 7.0945525478e-02 -3.3058755302e-03
3.0967500000e+01 1.6135886082e-05 -1.2401781796e-05 7.0951875347e-02 -3.2665223466e-03
3.0975000000e+01 1.6132425864e-05 -1.2136468353e-05 7.0957790874e-02 -3.2269986561e-03
3.0982500000e+01 1.6128903876e-05 -1.1867345522e-05 7.0963269746e-02 -3.1873089529e-03
3.0990000000e+01 1.6125321273e-05 -1.1594461667e-05 7.0968309453e-02 -3.1474578381e-03
3.0997500000e+01 1.6121679341e-05 -1.1317865724e-05 7.0972907793e-02 -3.1074499298e-03
3.1005000000e+01 1.6117979243e-05 -1.1037606649e-05 7.0977062400e-02 -3.0672899335e-03
3.1012500000e+01 1.6114222259e-05 -1.0753733813e-05 7.0980771189e-02 -3.0269825888e-03
3.1020000000e+01 1.6110409549e-05 -1.0466296719e-05 7.0984031942e-02 -2.9865327043e-03
3.1027500000e+01 1.6106542423e-05 -1.0175345300e-05 7.0986842698e-02 -2.9459451383e-03
3.1035000000e+01 1.6102622005e-05 -9.8809294472e-06 7.0989201389e-02 -2.9052248002e-03
3.1042500000e+01 1.6098649638e-05 -9.5830996330e-06 7.0991106183e-02 -2.8643766651e-03
3.1050000000e+01 1.6094626431e-05 -9.2819062656e-06 7.0992555169e-02 -2.8234057400e-03
3.1057500000e+01 1.6090553732e-05 -8.9774001480e-06 7.0993546648e-02 -2.7823171139e-03
3.1065000000e+01 1.6086432648e-05 -8.6696322587e-06 7.0994078872e-02 -2.7411158897e-03
3.1072500000e+01 1.6082264540e-05 -8.3586538111e-06 7.0994150279e-02 -2.6998072662e-03
3.1080000000e+01 1.6078050489e-05 -8.0445161255e-06 7.0993759286e-02 -2.6583964397e-03
3.1087500000e+01 1.6073791884e-05 -7.7272709639e-06 7.0992904475e-02 -2.6168887158e-03
3.1095000000e+01 1.6069489788e-05 -7.4069699614e-06 7.0991584433e-02 -2.5752893802e-03
3.1102500000e+01 1.6065145586e-05 -7.0836652710e-06 7.0989797893e-02 -2.5336038423e-03
3.1110000000e+01 1.6060760359e-05 -6.7574089756e-06 7.0987543610e-02 -2.4918374740e-03
3.1117500000e+01 1.6056335466e-05 -6.4282535482e-06 7.0984820475e-02 -2.4499957839e-03
3.1125000000e+01 1.6051872001e-05 -6.0962514081e-06 7.0981627419e-02 -2.4080842273e-03
3.1132500000e+01 1.6047371320e-05 -5.7614554684e-06 7.0977963491e-02 -2.3661084075e-03
3.1140000000e+01 1.6042834504e-05 -5.4239183932e-06 7.0973827803e-02 -2.3240738590e-03
3.1147500000e+01 1.6038262914e-05 -5.0836934442e-06 7.0969219568e-02 -2.2819862762e-03
3.1155000000e+01 1.6033657630e-05 -4.7408336664e-06 7.0964138079e-02 -2.2398512684e-03
3.1162500000e+01 1.6029019998e-05 -4.3953925207e-06 7.0958582721e-02 -2.1976746161e-03
3.1170000000e+01 1.6024351102e-05 -4.0474234095e-06 7.0952552971e-02 -2.1554619996e-03
3.1177500000e+01 1.6019652286e-05 -3.6969800930e-06 7.0946048387e-02 -2.1132192803e-03
3.1185000000e+01 1.6014924616e-05 -3.3441161634e-06 7.0939068634e-02 -2.0709522051e-03
3.1192500000e+01 1.6010169445e-05 -2.9888857113e-06 7.0931613451e-02 -2.0286667115e-03
3.1200000000e+01 1.6005387829e-05 -2.6313425710e-06 7.0923682689e-02 -1.9863686076e-03
3.1207500000e+01 1.6000581105e-05 -2.2715410021e-06 7.0915276272e-02 -1.9440639018e-03
3.1215000000e+01 1.5995750339e-05 -1.9095351465e-06 7.0906394243e-02 -1.9017584591e-03
3.1222500000e+01 1.5990896855e-05 -1.5453794405e-06 7.0897036713e-02 -1.8594583525e-03
3.1230000000e+01 1.5986021703e-05 -1.1791281881e-06 7.0887203918e-02 -1.8171694988e-03
3.1237500000e+01 1.5981126217e-05 -8.1083609708e-07 7.0876896160e-02 -1.7748980300e-03
3.1245000000e+01 1.5976211426e-05 -4.4055758519e-07 7.0866113869e-02 -1.7326499091e-03
3.1252500000e+01 1.5971278656e-05 -6.8347530354e-08 7.0854857543e-02 -1.6904313213e-03
3.1260000000e+01 1.5966328945e-05 3.0573944651e-07 7.0843127807e-02 -1.6482482702e-03
3.1267500000e+01 1.5961363585e-05 6.8164837543e-07 7.0830925358e-02 -1.6061069877e-03
3.1275000000e+01 1.5956383627e-05 1.0593244987e-06 7.0818251016e-02 -1.5640135122e-03
3.1282500000e+01 1.5951390345e-05 1.4387126762e-06 7.0805105682e-02 -1.5219741163e-03
3.1290000000e+01 1.5946384783e-05 1.8197581100e-06 7.0791490370e-02 -1.4799948668e-03
3.1297500000e+01 1.5941368196e-05 2.2024055290e-06 7.0777406187e-02 -1.4380820705e-03
3.1305000000e+01 1.5936341641e-05 2.5866000239e-06 7.0762854343e-02 -1.3962418166e-03
3.1312500000e+01 1.5931306338e-05 2.9722863154e-06 7.0747836152e-02 -1.3544804390e-03
3.1320000000e+01 1.5926263347e-05 3.3594093773e-06 7.0732353022e-02 -1.3128040433e-03
3.1327500000e+01 1.5921213883e-05 3.7479138828e-06 7.0716406474e-02 -1.2712189834e-03
3.1335000000e+01 1.5916158974e-05 4.1377448165e-06 7.0699998115e-02 -1.2297313746e-03
3.1342500000e+01 1.5911099850e-05 4.5288467607e-06 7.0683129674e-02 -1.1883475843e-03
3.1350000000e+01 1.5906037514e-05 4.9211647147e-06 7.0665802956e-02 -1.1470737302e-03
3.1357500000e+01 1.5900973177e-05 5.3146432787e-06 7.0648019901e-02 -1.1059161862e-03
3.1365000000e+01 1.5895907853e-05 5.7092274068e-06 7.0629782508e-02 -1.0648810661e-03
3.1372500000e+01 1.5890842721e-05 6.1048617593e-06 7.0611092931e-02 -1.0239747423e-03
3.1380000000e+01 1.5885778790e-05 6.5014913208e-06 7.0591953364e-02 -9.8320331789e-04
3.1387500000e+01 1.5880717228e-05 6.8990607603e-06 7.0572366172e-02 -9.4257315689e-04
3.1395000000e+01 1.5875659036e-05 7.2975151482e-06 7.0552333743e-02 -9.0209034399e-04
3.1402500000e+01 1.5870605350e-05 7.6967992246e-06 7.0531858654e-02 -8.6176122769e-04
3.1410000000e+01 1.5865557189e-05 8.0968580871e-06 7.0510943485e-02 -8.2159186719e-04
3.1417500000e+01 1.5860515649e-05 8.4976366321e-06 7.0489591026e-02 -7.8158858762e-04
3.1425000000e+01 1.5855481744e-05 8.8990800106e-06 7.0467804044e-02 -7.4175741577e-04
3.1432500000e+01 1.5850456568e-05 9.3011332357e-06 7.0445585541e-02 -7.0210464573e-04
3.1440000000e+01 1.5845441106e-05 9.7037416075e-06 7.0422938473e-02 -6.6263626434e-04
3.1447500000e+01 1.5840436441e-05 1.0106850251e-05 7.0399866050e-02 -6.2335852744e-04
3.1455000000e+01 1.5835443562e-05 1.0510404604e-05 7.0376371415e-02 -5.8427737425e-04
3.1462500000e+01 1.5830463504e-05 1.0914349991e-05 7.0352457982e-02 -5.4539901469e-04
3.1470000000e+01 1.5825497277e-05 1.1318631971e-05 7.0328129079e-02 -5.0672933338e-04
3.1477500000e+01 1.5820545879e-05 1.1723196072e-05 7.0303388326e-02 -4.6827448622e-04
3.1485000000e+01 1.5815610314e-05 1.2127988057e-05 7.0278239229e-02 -4.3004029601e-04
3.1492500000e+01 1.5810691563e-05 1.2532953631e-05 7.0252685609e-02 -3.9203285718e-04
3.1500000000e+01 1.5805790623e-05 1.2938038782e-05 7.0226731150e-02 -3.5425792300e-04
3.1507500000e+01 1.5800908441e-05 1.3343189467e-05 7.0200379873e-02 -3.1672151904e-04
3.1515000000e+01 1.5796046027e-05 1.3748351860e-05 7.0173635633e-02 -2.7942932174e-04
3.1522500000e+01 1.5791204288e-05 1.4153472213e-05 7.0146502646e-02 -2.4238728006e-04
3.1530000000e+01 1.5786384230e-05 1.4558496950e-05 7.0118984937e-02 -2.0560098643e-04
3.1537500000e+01 1.5781586743e-05 1.4963372565e-05 7.0091086913e-02 -1.6907630583e-04
3.1545000000e+01 1.5776812824e-05 1.5368045809e-05 7.0062812765e-02 -1.3281873911e-04
3.1552500000e+01 1.5772063329e-05 1.5772463446e-05 7.0034167083e-02 -9.6834060245e-05
3.1560000000e+01 1.5767339266e-05 1.6176572522e-05 7.0005154221e-02 -6.1127671171e-05
3.1567500000e+01 1.5762641452e-05 1.6580320150e-05 6.9975778951e-02 -2.5705247452e-05
3.1575000000e+01 1.5757970890e-05 1.6983653674e-05 6.9946045782e-02 9.4279146506e-06
3.1582500000e+01 1.5753328387e-05 1.7386520550e-05 6.9915959661e-02 4.4266245335e-05
3.1590000000e+01 1.5748714912e-05 1.7788868494e-05 6.9885525251e-02 7.8804561061e-05
3.1597500000e+01 1.5744131273e-05 1.8190645296e-05 6.9854747667e-02 1.1303740446e-04
3.1605000000e+01 1.5739578418e-05 1.8591799047e-05 6.9823631718e-02 1.4695971186e-04
3.1612500000e+01 1.5735057133e-05 1.8992277946e-05 6.9792182684e-02 1.8056614505e-04
3.1620000000e+01 1.5730568358e-05 1.9392030442e-05 6.9760405514e-02 2.1385176675e-04
3.1627500000e+01 1.5726112861e-05 1.9791005152e-05 6.9728305644e-02 2.4681136482e-04
3.1635000000e+01 1.5721691560e-05 2.0189150962e-05 6.9695888162e-02 2.7944013473e-04
3.1642500000e+01 1.5717305215e-05 2.0586416871e-05 6.9663158651e-02 3.1173299674e-04
3.1650000000e+01 1.5712954722e-05 2.0982752238e-05 6.9630122330e-02 3.4368528572e-04
3.1657500000e+01 1.5708640824e-05 2.1378106499e-05 6.9596784925e-02 3.7529206027e-04
3.1665000000e+01 1.5704364406e-05 2.1772429457e-05 6.9563151778e-02 4.0654880082e-04
3.1672500000e+01 1.5700126192e-05 2.2165671033e-05 6.9529228751e-02 4.3745071050e-04
3.1680000000e+01 1.5695927043e-05 2.2557781512e-05 6.9495021302e-02 4.6799342101e-04
3.1687500000e+01 1.5691767684e-05 2.2948711273e-05 6.9460535423e-02 4.9817228575e-04
3.1695000000e+01 1.5687648938e-05 2.3338411143e-05 6.9425776682e-02 5.2798309362e-04
3.1702500000e+01 1.5683571530e-05 2.3726831985e-05 6.9390751189e-02 5.5742135344e-04
3.1710000000e+01 1.5679536260e-05 2.4113925141e-05 6.9355464619e-02 5.8648301690e-04
3.1717500000e+01 1.5675543836e-05 2.4499642028e-05 6.9319923191e-02 6.1516375357e-04
3.1725000000e+01 1.5671595040e-05 2.4883934513e-05 6.9284132678e-02 6.4345968281e-04
3.1732500000e+01 1.5667690570e-05 2.5266754552e-05 6.9248099403e-02 6.7136664008e-04
3.1740000000e+01 1.5663831178e-05 2.5648054608e-05 6.9211829229e-02 6.9888091730e-04
3.1747500000e+01 1.5660017562e-05 2.6027787167e-05 6.9175328573e-02 7.2599852025e-04
3.1755000000e+01 1.5656250446e-05 2.6405905297e-05 6.9138603382e-02 7.5271591823e-04
3.1762500000e+01 1.5652530511e-05 2.6782362074e-05 6.9101660155e-02 7.7902929154e-04
3.1770000000e+01 1.5648858471e-05 2.7157111152e-05 6.9064504920e-02 8.0493529110e-04
3.1777500000e+01 1.5645234985e-05 2.7530106224e-05 6.9027144250e-02 8.3043027589e-04
3.1785000000e+01 1.5641660749e-05 2.7901301574e-05 6.8989584242e-02 8.5551108230e-04
3.1792500000e+01 1.5638136409e-05 2.8270651502e-05 6.8951831536e-02 8.8017425164e-04
3.1800000000e+01 1.5634662644e-05 2.8638110944e-05 6.8913892289e-02 9.0441680954e-04
3.1807500000e+01 1.5631240077e-05 2.9003634858e-05 6.8875773202e-02 9.2823548287e-04
3.1815000000e+01 1.5627869378e-05 2.9367178801e-05 6.8837480486e-02 9.5162748981e-04
3.1822500000e+01 1.5624551148e-05 2.9728698440e-05 6.8799020887e-02 9.7458974595e-04
3.1830000000e+01 1.5621286038e-05 3.0088149982e-05 6.8760400665e-02 9.9711966474e-04
3.1837500000e+01 1.5618074641e-05 3.0445489775e-05 6.8721626605e-02 1.0192143533e-03
3.1845000000e+01 1.5614917579e-05 3.0800674742e-05 6.8682705005e-02 1.0408714230e-03
3.1852500000e+01 1.5611815437e-05 3.1153661913e-05 6.8643642681e-02 1.0620881747e-03
3.1860000000e+01 1.5608768816e-05 3.1504408922e-05 6.8604445963e-02 1.0828624199e-03
3.1867500000e+01 1.5605778282e-05 3.1852873538e-05 6.8565121685e-02 1.1031916553e-03
3.1875000000e+01 1.5602844422e-05 3.2199014101e-05 6.8525676202e-02 1.1230738944e-03
3.1882500000e+01 1.5599967785e-05 3.2542789126e-05 6.8486116359e-02 1.1425068311e-03
3.1890000000e+01 1.5597148937e-05 3.2884157706e-05 6.8446448528e-02 1.1614886828e-03
3.1897500000e+01 1.5594388413e-05 3.3223079099e-05 6.8406679555e-02 1.1800173418e-03
3.1905000000e+01 1.5591686761e-05 3.3559513157e-05 6.8366815821e-02 1.1980912302e-03
3.1912500000e+01 1.5589044495e-05 3.3893419930e-05 6.8326864164e-02 1.2157084399e-03
3.1920000000e+01 1.5586462152e-05 3.4224760017e-05 6.8286830965e-02 1.2328675983e-03
3.1927500000e+01 1.5583940223e-05 3.4553494279e-05 6.8246723048e-02 1.2495669977e-03
3.1935000000e+01 1.5581479229e-05 3.4879584105e-05 6.8206546787e-02 1.2658054711e-03
3.1942500000e+01 1.5579079646e-05 3.5202991142e-05 6.8166308980e-02 1.2815815112e-03
3.1950000000e+01 1.5576741973e-05 3.5523677609e-05 6.8126015987e-02 1.2968941570e-03
3.1957500000e+01 1.5574466670e-05 3.5841605965e-05 6.8085674573e-02 1.3117421011e-03
3.1965000000e+01 1.5572254221e-05 3.6156739239e-05 6.8045291075e-02 1.3261245884e-03
3.1972500000e+01 1.5570105063e-05 3.6469040747e-05 6.8004872216e-02 1.3400405110e-03
3.1980000000e+01 1.5568019664e-05 3.6778474338e-05 6.7964424305e-02 1.3534893186e-03
3.1987500000e+01 1.5565998449e-05 3.7085004181e-05 6.7923954014e-02 1.3664701024e-03
3.1995000000e+01 1.5564041857e-05 3.7388594983e-05 6.7883467616e-02 1.3789825157e-03
3.2002500000e+01 1.5562150306e-05 3.7689211770e-05 6.7842971725e-02 1.3910258475e-03
3.2010000000e+01 1.5560324209e-05 3.7986820109e-05 6.7802472569e-02 1.4025999536e-03
3.2017500000e+01 1.5558563970e-05 3.8281385922e-05 6.7761976697e-02 1.4137043192e-03
3.2025000000e+01 1.5556869983e-05 3.8572875635e-05 6.7721490287e-02 1.4243390009e-03
3.2032500000e+01 1.5555242634e-05 3.8861256065e-05 6.7681019812e-02 1.4345036781e-03
3.2040000000e+01 1.5553682296e-05 3.9146494542e-05 6.7640571396e-02 1.4441986063e-03
3.2047500000e+01 1.5552189340e-05 3.9428558764e-05 6.7600151429e-02 1.4534236570e-03
3.2055000000e+01 1.5550764121e-05 3.9707416987e-05 6.7559765970e-02 1.4621792822e-03
3.2062500000e+01 1.5549406988e-05 3.9983037814e-05 6.7519421325e-02 1.4704655432e-03
3.2070000000e+01 1.5548118281e-05 4.0255390410e-05 6.7479123480e-02 1.4782830856e-03
3.2077500000e+01 1.5546898329e-05 4.0524444320e-05 6.7438878646e-02 1.4856321580e-03
3.2085000000e+01 1.5545747450e-05 4.0790169632e-05 6.7398692732e-02 1.4925135966e-03
3.2092500000e+01 1.5544665965e-05 4.1052536820e-05 6.7358571851e-02 1.4989278341e-03
3.2100000000e+01 1.5543654158e-05 4.1311516923e-05 6.7318521827e-02 1.5048758943e-03
3.2107500000e+01 1.5542712344e-05 4.1567081360e-05 6.7278548667e-02 1.5103583905e-03
3.2115000000e+01 1.5541840783e-05 4.1819202116e-05 6.7238658106e-02 1.5153765309e-03
3.2122500000e+01 1.5541039769e-05 4.2067851578e-05 6.7198856038e-02 1.5199311058e-03
3.2130000000e+01 1.5540309549e-05 4.2313002686e-05 6.7159148105e-02 1.5240235035e-03
3.2137500000e+01 1.5539650391e-05 4.2554628787e-05 6.7119540083e-02 1.5276546883e-03
3.2145000000e+01 1.5539062528e-05 4.2792703817e-05 6.7080037513e-02 1.5308262245e-03
3.2152500000e+01 1.5538546205e-05 4.3027202070e-05 6.7040646051e-02 1.5335392457e-03
3.2160000000e+01 1.5538101643e-05 4.3258098484e-05 6.7001371130e-02 1.5357954884e-03
3.2167500000e+01 1.5537729057e-05 4.3485368332e-05 6.6962218281e-02 1.5375962518e-03
3.2175000000e+01 1.5537428658e-05 4.3708987539e-05 6.6923192827e-02 1.5389434394e-03
3.2182500000e+01 1.5537200636e-05 4.3928932375e-05 6.6884300167e-02 1.5398385117e-03
3.2190000000e+01 1.5537045185e-05 4.4145179767e-05 6.6845545509e-02 1.5402835349e-03
3.2197500000e+01 1.5536962475e-05 4.4357706977e-05 6.6806934118e-02 1.5402801259e-03
3.2205000000e+01 1.5536952681e-05 4.4566491945e-05 6.6768471082e-02 1.5398305089e-03
3.2212500000e+01 1.5537015951e-05 4.4771512945e-05 6.6730161530e-02 1.5389364526e-03
3.2220000000e+01 1.5537152445e-05 4.4972748916e-05 6.6692010422e-02 1.5376003339e-03
3.2227500000e+01 1.5537362286e-05 4.5170179165e-05 6.6654022750e-02 1.5358240684e-03
3.2235000000e+01 1.5537645617e-05 4.5363783642e-05 6.6616203345e-02 1.5336101805e-03
3.2242500000e+01 1.5538002542e-05 4.5553542672e-05 6.6578557055e-02 1.5309607280e-03
3.2250000000e+01 1.5538433182e-05 4.5739437243e-05 6.6541088580e-02 1.5278783774e-03
3.2257500000e+01 1.5538937621e-05 4.5921448696e-05 6.6503802622e-02 1.5243653233e-03
3.2265000000e+01 1.5539515962e-05 4.6099559054e-05 6.6466703744e-02 1.5204243687e-03
3.2272500000e+01 1.5540168267e-05 4.6273750697e-05 6.6429796504e-02 1.5160578402e-03
3.2280000000e+01 1.5540894622e-05 4.6444006678e-05 6.6393085326e-02 1.5112686718e-03
3.2287500000e+01 1.5541695066e-05 4.6610310413e-05 6.6356574617e-02 1.5060593164e-03
3.2295000000e+01 1.5542569664e-05 4.6772646005e-05 6.6320268661e-02 1.5004328333e-03
3.2302500000e+01 1.5543518438e-05 4.6930997903e-05 6.6284171714e-02 1.4943917965e-03
3.2310000000e+01 1.5544541431e-05 4.7085351257e-05 6.6248287917e-02 1.4879393849e-03
3.2317500000e+01 1.5545638644e-05 4.7235691571e-05 6.6212621376e-02 1.4810782880e-03
3.2325000000e+01 1.5546810101e-05 4.7382005025e-05 6.6177176084e-02 1.4738117985e-03
3.2332500000e+01 1.5548055784e-05 4.7524278190e-05 6.6141955995e-02 1.4661427161e-03
3.2340000000e+01 1.5549375689e-05 4.7662498287e-05 6.6106964955e-02 1.4580744413e-03
3.2347500000e+01 1.5550769791e-05 4.7796652939e-05 6.6072206768e-02 1.4496098783e-03
3.2355000000e+01 1.5552238052e-05 4.7926730423e-05 6.6037685126e-02 1.4407525297e-03
3.2362500000e+01 1.5553780437e-05 4.8052719416e-05 6.6003403683e-02 1.4315053986e-03
3.2370000000e+01 1.5555396878e-05 4.8174609246e-05 6.5969365981e-02 1.4218720838e-03
3.2377500000e+01 1.5557087328e-05 4.8292389649e-05 6.5935575521e-02 1.4118556818e-03
3.2385000000e+01 1.5558851693e-05 4.8406051010e-05 6.5902035692e-02 1.4014598817e-03
3.2392500000e+01 1.5560689910e-05 4.8515584113e-05 6.5868749846e-02 1.3906878678e-03
3.2400000000e+01 1.5562601858e-05 4.8620980413e-05 6.5835721218e-02 1.3795434135e-03
3.2407500000e+01 1.5564587458e-05 4.8722231737e-05 6.5802953008e-02 1.3680297855e-03
3.2415000000e+01 1.5566646568e-05 4.8819330603e-05 6.5770448299e-02 1.3561508359e-03
3.2422500000e+01 1.5568779088e-05 4.8912269898e-05 6.5738210142e-02 1.3439099078e-03
3.2430000000e+01 1.5570984853e-05 4.9001043190e-05 6.5706241466e-02 1.3313109262e-03
3.2437500000e+01 1.5573263747e-05 4.9085644423e-05 6.5674545173e-02 1.3183573056e-03
3.2445000000e+01 1.5575615578e-05 4.9166068224e-05 6.5643124038e-02 1.3050530379e-03
3.2452500000e+01 1.5578040217e-05 4.9242309587e-05 6.5611980816e-02 1.2914016034e-03
3.2460000000e+01 1.5580537445e-05 4.9314364192e-05 6.5581118130e-02 1.2774070556e-03
3.2467500000e+01 1.5583107114e-05 4.9382228094e-05 6.5550538590e-02 1.2630729349e-03
3.2475000000e+01 1.5585748986e-05 4.9445898010e-05 6.5520244665e-02 1.2484033508e-03
3.2482500000e+01 1.5588462890e-05 4.9505371061e-05 6.5490238821e-02 1.2334018988e-03
3.2490000000e+01 1.5591248568e-05 4.9560645004e-05 6.5460523376e-02 1.2180727387e-03
3.2497500000e+01 1.5594105830e-05 4.9611718006e-05 6.5431100655e-02 1.2024195158e-03
3.2505000000e+01 1.5597034395e-05 4.9658588877e-05 6.5401972825e-02 1.1864464349e-03
3.2512500000e+01 1.5600034052e-05 4.9701256821e-05 6.5373142070e-02 1.1701571860e-03
3.2520000000e+01 1.5603104503e-05 4.9739721694e-05 6.5344610409e-02 1.1535560136e-03
3.2527500000e+01 1.5606245510e-05 4.9773983740e-05 6.5316379889e-02 1.1366466474e-03
3.2535000000e+01 1.5609456763e-05 4.9804043850e-05 6.5288452380e-02 1.1194333661e-03
3.2542500000e+01 1.5612737994e-05 4.9829903304e-05 6.5260829794e-02 1.1019199343e-03
