# Time  F_D  F_L p_front p_back
3.8600000000e+00 -2.6021185068e-03 5.3707760510e-03 -1.1994960733e-02 -1.0997726381e-02
3.8675000000e+00 2.9994716592e-03 -5.6090870938e-03 1.2278062841e-02 8.8445440044e-03
3.8750000000e+00 -2.5400770592e-03 5.0515330914e-03 -1.0784605826e-02 -9.9624836805e-03
3.8825000000e+00 2.9390283991e-03 -5.2609425454e-03 1.0816582398e-02 7.5768007631e-03
3.8900000000e+00 -2.4797582314e-03 4.7121101534e-03 -8.9822665263e-03 -8.3879220213e-03
3.8975000000e+00 2.8797804526e-03 -4.9696100543e-03 8.8711069391e-03 5.8889998290e-03
3.9050000000e+00 -2.4204549812e-03 4.5035985568e-03 -6.8686242258e-03 -6.5659150098e-03
3.9125000000e+00 2.8215926762e-03 -4.8493817696e-03 6.8284368533e-03 4.1500887136e-03
3.9200000000e+00 -2.3630392434e-03 4.4529593313e-03 -4.8611230081e-03 -4.8670444624e-03
3.9275000000e+00 2.7661432254e-03 -4.8216964440e-03 5.0684427404e-03 2.6722524037e-03
3.9350000000e+00 -2.3091624027e-03 4.3991963693e-03 -3.2529673616e-03 -3.5110503089e-03
3.9425000000e+00 2.7141778856e-03 -4.6967646788e-03 3.7642926663e-03 1.5685617732e-03
3.9500000000e+00 -2.2580312680e-03 4.1827943873e-03 -2.0852593732e-03 -2.5081990420e-03
3.9575000000e+00 2.6634162251e-03 -4.3856851741e-03 2.8325880020e-03 7.6248909761e-04
3.9650000000e+00 -2.2063781643e-03 3.7977967715e-03 -1.1886876560e-03 -1.7299472575e-03
3.9725000000e+00 2.6102429485e-03 -3.9538904874e-03 2.0684529543e-03 1.1185808035e-04
3.9800000000e+00 -2.1508810093e-03 3.3594354526e-03 -3.7976960705e-04 -1.0595094145e-03
3.9875000000e+00 2.5520570531e-03 -3.5426362119e-03 1.3383074635e-03 -4.6125520191e-04
3.9950000000e+00 -2.0901553234e-03 3.0102367902e-03 4.2419889664e-04 -4.4819369591e-04
4.0025000000e+00 2.4892584109e-03 -3.2671095229e-03 5.8024740511e-04 -1.0100378028e-03
4.0100000000e+00 -2.0268276626e-03 2.8074592360e-03 1.2972641176e-03 1.9293575990e-04
4.0175000000e+00 2.4268052545e-03 -3.1066312666e-03 -3.1371018747e-04 -1.6746928638e-03
4.0250000000e+00 -1.9674869178e-03 2.6564321253e-03 2.3724866289e-03 1.0380228551e-03
4.0325000000e+00 2.3715877099e-03 -2.9267421429e-03 -1.4691663362e-03 -2.6200070549e-03
4.0400000000e+00 -1.9176443942e-03 2.4354201698e-03 3.7193012655e-03 2.1858428064e-03
4.0475000000e+00 2.3263851861e-03 -2.6651905663e-03 -2.8566545153e-03 -3.8312920637e-03
4.0550000000e+00 -1.8769032010e-03 2.1601526973e-03 5.1845101422e-03 3.4863480873e-03
4.0625000000e+00 2.2877213303e-03 -2.3995441631e-03 -4.2127047107e-03 -5.0406856514e-03
4.0700000000e+00 -1.8397480919e-03 1.9302938139e-03 6.4379714482e-03 4.6048834757e-03
4.0775000000e+00 2.2497254770e-03 -2.2093963680e-03 -5.2123398352e-03 -5.9274666871e-03
4.0850000000e+00 -1.8007354721e-03 1.7820638954e-03 7.2331233079e-03 5.3054605824e-03
4.0925000000e+00 2.2079375415e-03 -2.0845539506e-03 -5.7450607535e-03 -6.3920352211e-03
4.1000000000e+00 -1.7570031718e-03 1.6679484541e-03 7.6211531754e-03 5.6470420570e-03
4.1075000000e+00 2.1611991973e-03 -1.9545080056e-03 -6.0154640234e-03 -6.6377218894e-03
4.1150000000e+00 -1.7087700724e-03 1.5090164980e-03 7.9225146941e-03 5.9355073673e-03
4.1225000000e+00 2.1107685893e-03 -1.7485387289e-03 -6.4000790040e-03 -7.0119309625e-03
4.1300000000e+00 -1.6578900065e-03 1.2629447393e-03 8.4976356204e-03 6.4901867827e-03
4.1375000000e+00 2.0586796090e-03 -1.4719662723e-03 -7.1718975038e-03 -7.7406646098e-03
4.1450000000e+00 -1.6064328397e-03 9.9080172293e-04 9.4763517299e-03 7.3975523066e-03
4.1525000000e+00 2.0069905480e-03 -1.2292991135e-03 -8.2958214342e-03 -8.7593221503e-03
4.1600000000e+00 -1.5566680906e-03 8.0777737829e-04 1.0676665736e-02 8.4682047131e-03
4.1675000000e+00 1.9582978860e-03 -1.1050029360e-03 -9.4952263898e-03 -9.8095469233e-03
4.1750000000e+00 -1.5114296219e-03 7.3532244959e-04 1.1792506562e-02 9.4375937335e-03
4.1825000000e+00 1.9152844167e-03 -1.0493758996e-03 -1.0489478058e-02 -1.0667848575e-02
4.1900000000e+00 -1.4724560380e-03 6.7108193040e-04 1.2602262354e-02 1.0145339877e-02
4.1975000000e+00 1.8781821747e-03 -9.4297181581e-04 -1.1124627872e-02 -1.1233984652e-02
4.2050000000e+00 -1.4381200278e-03 5.1515862348e-04 1.3020029686e-02 1.0540956401e-02
4.2125000000e+00 1.8437397650e-03 -7.3073099003e-04 -1.1381222127e-02 -1.1499261881e-02
4.2200000000e+00 -1.4041093376e-03 2.6644846531e-04 1.3092970434e-02 1.0655904793e-02
4.2275000000e+00 1.8072461306e-03 -4.6080075262e-04 -1.1364463761e-02 -1.1531222424e-02
4.2350000000e+00 -1.3659325328e-03 8.7556218442e-06 1.2964705662e-02 1.0583367431e-02
4.2425000000e+00 1.7648541068e-03 -2.3340132568e-04 -1.1225933800e-02 -1.1430413217e-02
4.2500000000e+00 -1.3208986834e-03 -1.6432846545e-04 1.2770449654e-02 1.0417884741e-02
4.2575000000e+00 1.7155221365e-03 -1.1129673188e-04 -1.1073619885e-02 -1.1282032074e-02
4.2650000000e+00 -1.2700265812e-03 -2.4069259442e-04 1.2600702719e-02 1.0245970871e-02
4.2725000000e+00 1.6624073577e-03 -4.8895343893e-05 -1.0992286204e-02 -1.1182047128e-02
4.2800000000e+00 -1.2181264364e-03 -3.1247700434e-04 1.2538155722e-02 1.0169520888e-02
4.2875000000e+00 1.6110066527e-03 6.3690445163e-05 -1.1045045964e-02 -1.1213465039e-02
4.2950000000e+00 -1.1702029836e-03 -4.7080085802e-04 1.2602377878e-02 1.0222658447e-02
4.3025000000e+00 1.5648843687e-03 2.6863795494e-04 -1.1188113450e-02 -1.1338565316e-02
4.3100000000e+00 -1.1279034511e-03 -6.9717134383e-04 1.2691632583e-02 1.0300375729e-02
4.3175000000e+00 1.5238831771e-03 4.9734919164e-04 -1.1286125456e-02 -1.1412149942e-02
4.3250000000e+00 -1.0897587626e-03 -8.9962220692e-04 1.2672745049e-02 1.0257087672e-02
4.3325000000e+00 1.4858784543e-03 6.6568983873e-04 -1.1233878445e-02 -1.1320638105e-02
4.3400000000e+00 -1.0535004361e-03 -1.0260361580e-03 1.2482090548e-02 1.0028895256e-02
4.3475000000e+00 1.4488472260e-03 7.6468440686e-04 -1.1008153004e-02 -1.1051218660e-02
4.3550000000e+00 -1.0174773372e-03 -1.1087339853e-03 1.2136935323e-02 9.6508808712e-03
4.3625000000e+00 1.4115244035e-03 8.5643585245e-04 -1.0664855295e-02 -1.0679122387e-02
4.3700000000e+00 -9.8065766106e-04 -1.2225480413e-03 1.1731054498e-02 9.2297963198e-03
4.3775000000e+00 1.3728505904e-03 1.0086072719e-03 -1.0321422395e-02 -1.0322685113e-02
4.3850000000e+00 -9.4173561027e-04 -1.4085536883e-03 1.1381842291e-02 8.8700626731e-03
4.3925000000e+00 1.3311740672e-03 1.2214792403e-03 -1.0064670535e-02 -1.0044445405e-02
4.4000000000e+00 -8.9898668136e-04 -1.6228811176e-03 1.1128509695e-02 8.5809566094e-03
4.4075000000e+00 1.2852561727e-03 1.4182887951e-03 -9.8884518966e-03 -9.8095737129e-03
4.4150000000e+00 -8.5237491468e-04 -1.7800524662e-03 1.0942733326e-02 8.3129016496e-03
4.4225000000e+00 1.2367741335e-03 1.5339702085e-03 -9.7666997370e-03 -9.5834519822e-03
4.4300000000e+00 -8.0527007272e-04 -1.8582023932e-03 1.0814803007e-02 8.0629129125e-03
4.4375000000e+00 1.1901869522e-03 1.5968108339e-03 -9.6977296499e-03 -9.3868129794e-03
4.4450000000e+00 -7.6216774387e-04 -1.9244880536e-03 1.0731967714e-02 7.8526899867e-03
4.4525000000e+00 1.1489818775e-03 1.6886091566e-03 -9.6387170437e-03 -9.2171317682e-03
4.4600000000e+00 -7.2479197321e-04 -2.0485653824e-03 1.0617409683e-02 7.6430148659e-03
4.4675000000e+00 1.1129293766e-03 1.8473344148e-03 -9.4878575979e-03 -9.0006299620e-03
4.4750000000e+00 -6.9121569822e-04 -2.2293355653e-03 1.0360994470e-02 7.3381389072e-03
4.4825000000e+00 1.0789485184e-03 2.0371165861e-03 -9.1410916625e-03 -8.6346717840e-03
4.4900000000e+00 -6.5785715480e-04 -2.4080610197e-03 9.8760086217e-03 6.8437634551e-03
4.4975000000e+00 1.0435850924e-03 2.1920109026e-03 -8.5399367843e-03 -8.0493051778e-03
4.5050000000e+00 -6.2199394378e-04 -2.5281329005e-03 9.1476292687e-03 6.1339361381e-03
4.5125000000e+00 1.0053442776e-03 2.2800142769e-03 -7.7288421817e-03 -7.2802675345e-03
4.5200000000e+00 -5.8365526034e-04 -2.5927183940e-03 8.2870675048e-03 5.3137740635e-03
4.5275000000e+00 9.6572429878e-04 2.3410179592e-03 -6.8745809728e-03 -6.4899022392e-03
4.5350000000e+00 -5.4537431695e-04 -2.6680502346e-03 7.4847187970e-03 4.5696585941e-03
4.5425000000e+00 9.2758911092e-04 2.4468857147e-03 -6.1472772129e-03 -5.8433691599e-03
4.5500000000e+00 -5.0961939792e-04 -2.8074950167e-03 6.8498501803e-03 4.0041281169e-03
4.5575000000e+00 8.9249745743e-04 2.6146333113e-03 -5.5724705936e-03 -5.3572497251e-03
4.5650000000e+00 -4.7689379572e-04 -2.9875160201e-03 6.3235169500e-03 3.5482313046e-03
4.5725000000e+00 8.6005971505e-04 2.7908198532e-03 -5.0263736368e-03 -4.8987392833e-03
4.5800000000e+00 -4.4626819526e-04 -3.1446779548e-03 5.7454513974e-03 3.0370096316e-03
4.5875000000e+00 8.2917479539e-04 2.9225663727e-03 -4.3442624852e-03 -4.3051352499e-03
4.5950000000e+00 -4.1675291496e-04 -3.2504632408e-03 4.9748997349e-03 2.3392677559e-03
4.6025000000e+00 7.9916234606e-04 3.0101822964e-03 -3.4343079664e-03 -3.4996115845e-03
4.6100000000e+00 -3.8803632621e-04 -3.3303731523e-03 3.9854737754e-03 1.4448866602e-03
4.6175000000e+00 7.7006851577e-04 3.0956631465e-03 -2.3419387510e-03 -2.5398574178e-03
4.6250000000e+00 -3.6035383157e-04 -3.4312466525e-03 2.8839819026e-03 4.6478370027e-04
4.6325000000e+00 7.4206297548e-04 3.2175710061e-03 -1.2121843237e-03 -1.5642706588e-03
4.6400000000e+00 -3.3353453474e-04 -3.5706081866e-03 1.8204792883e-03 -4.6760258081e-04
4.6475000000e+00 7.1446136622e-04 3.3639537993e-03 -1.7206680611e-04 -6.7533823494e-04
4.6550000000e+00 -3.0647840479e-04 -3.7072253045e-03 8.8079882754e-04 -1.2941456788e-03
4.6625000000e+00 6.8608345669e-04 3.4755986508e-03 7.3286999894e-04 1.0788144430e-04
4.6700000000e+00 -2.7842668700e-04 -3.7836535618e-03 8.1071569820e-05 -2.0188456131e-03
4.6775000000e+00 6.5699035924e-04 3.5178104522e-03 1.4988358136e-03 7.9227884769e-04
4.6850000000e+00 -2.5037903666e-04 -3.8014348560e-03 -5.7714545889e-04 -2.6394865122e-03
4.6925000000e+00 6.2886520391e-04 3.5287638975e-03 2.1240856960e-03 1.3653648421e-03
4.7000000000e+00 -2.2417236389e-04 -3.8231673739e-03 -1.0993343089e-03 -3.1433396025e-03
4.7075000000e+00 6.0312365048e-04 3.5764122818e-03 2.6300072134e-03 1.8274968496e-03
4.7150000000e+00 -2.0037782778e-04 -3.9038228392e-03 -1.5310983668e-03 -3.5560078135e-03
4.7225000000e+00 5.7934807143e-04 3.6906614222e-03 3.0863253908e-03 2.2330158573e-03
4.7300000000e+00 -1.7772018700e-04 -4.0439909081e-03 -1.9623941511e-03 -3.9576488309e-03
4.7375000000e+00 5.5569902074e-04 3.8452621475e-03 3.5910829135e-03 2.6759821833e-03
4.7450000000e+00 -1.5418599739e-04 -4.1977313137e-03 -2.4861034806e-03 -4.4410242488e-03
4.7525000000e+00 5.3037213182e-04 3.9853591848e-03 4.2146226534e-03 3.2289606790e-03
4.7600000000e+00 -1.2852583781e-04 -4.3144706208e-03 -3.1354488129e-03 -5.0417424238e-03
4.7675000000e+00 5.0292904796e-04 4.0781313713e-03 4.9416204098e-03 3.8783352162e-03
4.7750000000e+00 -1.0119012666e-04 -4.3887528150e-03 -3.8460638607e-03 -5.6958608454e-03
4.7825000000e+00 4.7460380256e-04 4.1469154433e-03 5.6684663196e-03 4.5205497309e-03
4.7900000000e+00 -7.3874296710e-05 -4.4640511047e-03 -4.4973935176e-03 -6.2832777232e-03
4.7975000000e+00 4.4714658522e-04 4.2389885924e-03 6.2831446995e-03 5.0462970411e-03
4.8050000000e+00 -4.8006701003e-05 -4.5738886643e-03 -5.0094373998e-03 -6.7294521855e-03
4.8125000000e+00 4.2142583581e-04 4.3623659036e-03 6.7482105302e-03 5.4272016411e-03
4.8200000000e+00 -2.3870266240e-05 -4.6993067929e-03 -5.3852172782e-03 -7.0488602299e-03
4.8275000000e+00 3.9723283969e-04 4.4793173253e-03 7.0920687709e-03 5.7044254870e-03
4.8350000000e+00 -9.4248233206e-07 -4.7973244727e-03 -5.6601771233e-03 -7.2885339467e-03
4.8425000000e+00 3.7388721044e-04 4.5548523174e-03 7.3405282567e-03 5.9123128261e-03
4.8500000000e+00 2.1498825461e-05 -4.8499650733e-03 -5.8418362700e-03 -7.4597637207e-03
4.8575000000e+00 3.5074514454e-04 4.5916082484e-03 7.4813764218e-03 6.0370442891e-03
4.8650000000e+00 4.3950557512e-05 -4.8791408687e-03 -5.9035568237e-03 -7.5294605201e-03
4.8725000000e+00 3.2754661869e-04 4.6254716803e-03 7.4820146809e-03 6.0362819423e-03
4.8800000000e+00 6.6459274945e-05 -4.9260663462e-03 -5.8179080358e-03 -7.4592072100e-03
4.8875000000e+00 3.0437918198e-04 4.6920833561e-03 7.3312741699e-03 5.8889835793e-03
4.8950000000e+00 8.8948835421e-05 -5.0100194980e-03 -5.5987971268e-03 -7.2555009171e-03
4.9025000000e+00 2.8118347987e-04 4.7873656225e-03 7.0701887634e-03 5.6324670551e-03
4.9100000000e+00 1.1159744697e-04 -5.1038633685e-03 -5.3067345578e-03 -6.9784950564e-03
4.9175000000e+00 2.5779527883e-04 4.8697043456e-03 6.7617071769e-03 5.3324422917e-03
4.9250000000e+00 1.3430537127e-04 -5.1658618460e-03 -4.9857505307e-03 -6.6768247344e-03
4.9325000000e+00 2.3476120682e-04 4.9117728752e-03 6.4144526190e-03 5.0030161657e-03
4.9400000000e+00 1.5603819276e-04 -5.1921881068e-03 -4.6039348118e-03 -6.3236677095e-03
4.9475000000e+00 2.1342368663e-04 4.9334128804e-03 5.9663764991e-03 4.5859481345e-03
4.9550000000e+00 1.7548262894e-04 -5.2184878852e-03 -4.0898549962e-03 -5.8495800493e-03
4.9625000000e+00 1.9469923150e-04 4.9737142002e-03 5.3618178019e-03 4.0254863052e-03
4.9700000000e+00 1.9240994565e-04 -5.2754233299e-03 -3.4237207930e-03 -5.2328517137e-03
4.9775000000e+00 1.7801938505e-04 5.0468510234e-03 4.6287968641e-03 3.3457866409e-03
4.9850000000e+00 2.0812213782e-04 -5.3578887602e-03 -2.6823436602e-03 -4.5445405197e-03
4.9925000000e+00 1.6157730897e-04 5.1305617380e-03 3.8857443224e-03 2.6570057343e-03
5.0000000000e+00 2.2460103403e-04 -5.4324201627e-03 -2.0098336327e-03 -3.9178591457e-03
5.0075000000e+00 1.4360469415e-04 5.1889363392e-03 3.2819132749e-03 2.0947660073e-03
5.0150000000e+00 2.4304361721e-04 -5.4705742643e-03 -1.5354415058e-03 -3.4669258591e-03
5.0225000000e+00 1.2373426190e-04 5.2098850021e-03 2.9053089735e-03 1.7319803944e-03
5.0300000000e+00 2.6293404516e-04 -5.4814355680e-03 -1.2916272800e-03 -3.2115869591e-03
5.0375000000e+00 1.0320549959e-04 5.2220663251e-03 2.7335731585e-03 1.5381052876e-03
5.0450000000e+00 2.8266470925e-04 -5.5048576513e-03 -1.2141426057e-03 -3.0854123609e-03
5.0525000000e+00 8.3585246842e-05 5.2638333141e-03 2.6834917640e-03 1.4341731407e-03
5.0600000000e+00 3.0104608300e-04 -5.5653922252e-03 -1.2224678276e-03 -3.0181086499e-03
5.0675000000e+00 6.5523302131e-05 5.3385807949e-03 2.6933238441e-03 1.3731054141e-03
5.0750000000e+00 3.1792790162e-04 -5.6455558793e-03 -1.2777552186e-03 -2.9878306853e-03
5.0825000000e+00 4.8816526930e-05 5.4149847907e-03 2.7440040672e-03 1.3524226743e-03
5.0900000000e+00 3.3367579688e-04 -5.7108490213e-03 -1.3711957296e-03 -2.9996304175e-03
5.0975000000e+00 3.3055198725e-05 5.4655008609e-03 2.8283806939e-03 1.3740339544e-03
5.1050000000e+00 3.4868810635e-04 -5.7473936633e-03 -1.4883859323e-03 -3.0431064140e-03
5.1125000000e+00 1.7848345543e-05 5.4920752524e-03 2.9198561066e-03 1.4107121878e-03
5.1200000000e+00 3.6337708985e-04 -5.7709659573e-03 -1.5872727887e-03 -3.0732062118e-03
5.1275000000e+00 2.7434474953e-06 5.5192338858e-03 2.9637447692e-03 1.4042610125e-03
5.1350000000e+00 3.7826773516e-04 -5.8077299657e-03 -1.6076572197e-03 -3.0278630486e-03
5.1425000000e+00 -1.2869673472e-05 5.5670246809e-03 2.9072123910e-03 1.3022017789e-03
5.1500000000e+00 3.9404881081e-04 -5.8649820595e-03 -1.5160119888e-03 -2.8761904696e-03
5.1575000000e+00 -2.9684745758e-05 5.6267795257e-03 2.7442498072e-03 1.1023442741e-03
5.1650000000e+00 4.1126055840e-04 -5.9200194773e-03 -1.3317652887e-03 -2.6415671495e-03
5.1725000000e+00 -4.7881364085e-05 5.6689304238e-03 2.5098897619e-03 8.4254232297e-04
5.1800000000e+00 4.2952207465e-04 -5.9466580551e-03 -1.0897148422e-03 -2.3598997064e-03
5.1875000000e+00 -6.6438456420e-05 5.6801967132e-03 2.2255146145e-03 5.4317506128e-04
5.1950000000e+00 4.4725052563e-04 -5.9496082941e-03 -7.9000443282e-04 -2.0287376123e-03
5.2025000000e+00 -8.3464965134e-05 5.6820487065e-03 1.8715307281e-03 1.8119914354e-04
5.2100000000e+00 4.6259378102e-04 -5.9603240782e-03 -4.0033943050e-04 -1.6129693527e-03
5.2175000000e+00 -9.7502640807e-05 5.7064513163e-03 1.4140604831e-03 -2.7833565185e-04
5.2250000000e+00 4.7475742134e-04 -6.0024534117e-03 1.0428068845e-04 -1.0892493032e-03
5.2325000000e+00 -1.0856608877e-04 5.7630227641e-03 8.4613112441e-04 -8.3830700803e-04
5.2400000000e+00 4.8455874632e-04 -6.0698692093e-03 7.0729392432e-04 -4.7972380554e-04
5.2475000000e+00 -1.1814327482e-04 5.8319361931e-03 2.0935973397e-04 -1.4519918659e-03
5.2550000000e+00 4.9389917234e-04 -6.1339979477e-03 1.3461964967e-03 1.5028710947e-04
5.2625000000e+00 -1.2821752412e-04 5.8828259639e-03 -4.2204964032e-04 -2.0463032991e-03
5.2700000000e+00 5.0448990885e-04 -6.1702730885e-03 1.9477295868e-03 7.3309630426e-04
5.2775000000e+00 -1.3993208257e-04 5.9034281915e-03 -9.8748146780e-04 -2.5704988772e-03
5.2850000000e+00 5.1675794294e-04 -6.1819257431e-03 2.4705921388e-03 1.2404017368e-03
5.2925000000e+00 -1.5302289198e-04 5.9109403860e-03 -1.4642445009e-03 -3.0164952198e-03
5.3000000000e+00 5.2994278990e-04 -6.1938349424e-03 2.9032259672e-03 1.6749737818e-03
5.3075000000e+00 -1.6650372986e-04 5.9290549725e-03 -1.8420549090e-03 -3.3863191185e-03
5.3150000000e+00 5.4308530756e-04 -6.2203114838e-03 3.2285377919e-03 2.0285615004e-03
5.3225000000e+00 -1.7960706662e-04 5.9583204627e-03 -2.0949834292e-03 -3.6586006624e-03
5.3300000000e+00 5.5564787302e-04 -6.2489491595e-03 3.4154413240e-03 2.2702791576e-03
5.3375000000e+00 -1.9199593757e-04 5.9785531621e-03 -2.1952725157e-03 -3.8020640448e-03
5.3450000000e+00 5.6741917320e-04 -6.2589927431e-03 3.4484247238e-03 2.3784608912e-03
5.3525000000e+00 -2.0353828637e-04 5.9750309761e-03 -2.1472541666e-03 -3.8134774221e-03
5.3600000000e+00 5.7832190121e-04 -6.2459814354e-03 3.3548656089e-03 2.3724295119e-03
5.3675000000e+00 -2.1421586186e-04 5.9548055452e-03 -2.0007142072e-03 -3.7347198047e-03
5.3750000000e+00 5.8841612156e-04 -6.2268780212e-03 3.2008042919e-03 2.3106458723e-03
5.3825000000e+00 -2.2419198689e-04 5.9408577974e-03 -1.8286084766e-03 -3.6316212274e-03
5.3900000000e+00 5.9800061581e-04 -6.2250632060e-03 3.0530923340e-03 2.2533745793e-03
5.3975000000e+00 -2.3392787986e-04 5.9507970689e-03 -1.6798193443e-03 -3.5472743944e-03
5.4050000000e+00 6.0769126123e-04 -6.2471797208e-03 2.9333535745e-03 2.2176316427e-03
5.4125000000e+00 -2.4413720588e-04 5.9780265638e-03 -1.5473629610e-03 -3.4716388781e-03
5.4200000000e+00 6.1816494433e-04 -6.2751979267e-03 2.8115862685e-03 2.1722104812e-03
5.4275000000e+00 -2.5529287863e-04 5.9987678709e-03 -1.3915226802e-03 -3.3656862082e-03
5.4350000000e+00 6.2952472091e-04 -6.2872120125e-03 2.6530725563e-03 2.0847384834e-03
5.4425000000e+00 -2.6703735360e-04 5.9997241147e-03 -1.1961972971e-03 -3.2167738726e-03
5.4500000000e+00 6.4097373227e-04 -6.2819116857e-03 2.4668856831e-03 1.9679968577e-03
5.4575000000e+00 -2.7825854902e-04 5.9906500343e-03 -9.9583403923e-04 -3.0623303155e-03
5.4650000000e+00 6.5129121375e-04 -6.2756820636e-03 2.3055659826e-03 1.8757796691e-03
5.4725000000e+00 -2.8784346087e-04 5.9886126618e-03 -8.5087417117e-04 -2.9616800975e-03
5.4800000000e+00 6.5966785881e-04 -6.2808521771e-03 2.2249781366e-03 1.8603100686e-03
5.4875000000e+00 -2.9542159165e-04 5.9977509930e-03 -8.0253271779e-04 -2.9504077284e-03
5.4950000000e+00 6.6623310140e-04 -6.2923857493e-03 2.2435429098e-03 1.9334881282e-03
5.5025000000e+00 -3.0160435205e-04 6.0053165899e-03 -8.4396405644e-04 -3.0157163768e-03
5.5100000000e+00 6.7197448118e-04 -6.2933418109e-03 2.3307756068e-03 2.0608300694e-03
5.5175000000e+00 -3.0758071851e-04 5.9951431881e-03 -9.2865971096e-04 -3.1100964693e-03
5.5250000000e+00 6.7806719083e-04 -6.2736283111e-03 2.4338607343e-03 2.1918231005e-03
5.5325000000e+00 -3.1431251005e-04 5.9672873940e-03 -1.0082977838e-03 -3.1905354911e-03
5.5400000000e+00 6.8513214783e-04 -6.2446977826e-03 2.5157151270e-03 2.2966862549e-03
5.5475000000e+00 -3.2205233469e-04 5.9421367638e-03 -1.0595510083e-03 -3.2417701784e-03
5.5550000000e+00 6.9312516294e-04 -6.2302183098e-03 2.5633196032e-03 2.3698327253e-03
5.5625000000e+00 -3.3058046778e-04 5.9396390283e-03 -1.0741917352e-03 -3.2613615547e-03
5.5700000000e+00 7.0176723682e-04 -6.2406094886e-03 2.5670449834e-03 2.4051073399e-03
5.5775000000e+00 -3.3962896080e-04 5.9580518025e-03 -1.0383309379e-03 -3.2366316875e-03
5.5850000000e+00 7.1080977681e-04 -6.2632168404e-03 2.5087192887e-03 2.3837221900e-03
5.5925000000e+00 -3.4894187739e-04 5.9780928186e-03 -9.3284685906e-04 -3.1470135575e-03
5.6000000000e+00 7.1995434313e-04 -6.2777366973e-03 2.3723672497e-03 2.2882854988e-03
5.6075000000e+00 -3.5816275272e-04 5.9835621583e-03 -7.4922644962e-04 -2.9834955902e-03
5.6150000000e+00 7.2880505629e-04 -6.2754812967e-03 2.1597526955e-03 2.1210930436e-03
5.6225000000e+00 -3.6689486757e-04 5.9744581965e-03 -5.0103793892e-04 -2.7610807924e-03
5.6300000000e+00 7.3703000060e-04 -6.2640671259e-03 1.8954018874e-03 1.9081067753e-03
5.6375000000e+00 -3.7493400276e-04 5.9630271464e-03 -2.2087285073e-04 -2.5130570334e-03
5.6450000000e+00 7.4461964273e-04 -6.2561073780e-03 1.6146904266e-03 1.6837632445e-03
5.6525000000e+00 -3.8249936175e-04 5.9577461046e-03 5.9363526344e-05 -2.2685841185e-03
5.6600000000e+00 7.5201340385e-04 -6.2526060106e-03 1.3405738002e-03 1.4665338703e-03
5.6675000000e+00 -3.9017674258e-04 5.9512558664e-03 3.2844237185e-04 -2.0334926066e-03
5.6750000000e+00 7.5980999835e-04 -6.2400219815e-03 1.0737506743e-03 1.2516360533e-03
5.6825000000e+00 -3.9842126614e-04 5.9284994395e-03 5.9193632817e-04 -1.7978020872e-03
5.6900000000e+00 7.6818089122e-04 -6.2073080853e-03 8.0818546527e-04 1.0303634962e-03
5.6975000000e+00 -4.0705388602e-04 5.8867396688e-03 8.5184795191e-04 -1.5591372773e-03
5.7050000000e+00 7.7661584635e-04 -6.1615555801e-03 5.4805007296e-04 8.0855268427e-04
5.7125000000e+00 -4.1533661837e-04 5.8411852296e-03 1.0988942646e-03 -1.3300437696e-03
5.7200000000e+00 7.8429852925e-04 -6.1219787999e-03 3.0507047681e-04 6.0166729041e-04
5.7275000000e+00 -4.2253080827e-04 5.8100077738e-03 1.3226324165e-03 -1.1243127749e-03
5.7350000000e+00 7.9069583463e-04 -6.1013152068e-03 8.5541349664e-05 4.1795993580e-04
