# Time  u_x_TE  u_y_TE
6.1340000000e+01 5.4839020753e-09 3.1666039826e-06
6.1345000000e+01 5.2545481779e-09 3.1464764294e-06
6.1350000000e+01 4.8115544764e-09 3.1265129802e-06
6.1355000000e+01 4.2240910533e-09 3.1074824891e-06
6.1360000000e+01 3.6901113816e-09 3.0903489934e-06
6.1365000000e+01 3.4091191492e-09 3.0760134777e-06
6.1370000000e+01 3.4418169929e-09 3.0650143401e-06
6.1375000000e+01 3.6961159806e-09 3.0573644917e-06
6.1380000000e+01 4.0414793306e-09 3.0526362888e-06
6.1385000000e+01 4.4154587683e-09 3.0501684244e-06
6.1390000000e+01 4.8149536887e-09 3.0492440638e-06
6.1395000000e+01 5.2065839951e-09 3.0491665062e-06
6.1400000000e+01 5.4761612178e-09 3.0493125809e-06
6.1405000000e+01 5.4862658669e-09 3.0492492230e-06
6.1410000000e+01 5.1936101378e-09 3.0489353883e-06
6.1415000000e+01 4.7017030159e-09 3.0488344958e-06
6.1420000000e+01 4.1909043002e-09 3.0498025680e-06
6.1425000000e+01 3.8013203189e-09 3.0527831305e-06
6.1430000000e+01 3.5792668260e-09 3.0585147932e-06
6.1435000000e+01 3.5137227056e-09 3.0673857531e-06
6.1440000000e+01 3.6046458157e-09 3.0794650331e-06
6.1445000000e+01 3.8794822190e-09 3.0945644053e-06
6.1450000000e+01 4.3375564381e-09 3.1122266008e-06
6.1455000000e+01 4.8916660652e-09 3.1316861149e-06
6.1460000000e+01 5.3829219519e-09 3.1519767988e-06
6.1465000000e+01 5.6614613591e-09 3.1722001470e-06
6.1470000000e+01 5.6668280897e-09 3.1918376484e-06
6.1475000000e+01 5.4446620095e-09 3.2108945801e-06
6.1480000000e+01 5.0956981098e-09 3.2298079266e-06
6.1485000000e+01 4.7074604998e-09 3.2492105212e-06
6.1490000000e+01 4.3319670442e-09 3.2697611101e-06
6.1495000000e+01 4.0175758678e-09 3.2920920342e-06
6.1500000000e+01 3.8396393325e-09 3.3167678574e-06
6.1505000000e+01 3.8853039583e-09 3.3441380931e-06
6.1510000000e+01 4.1971010756e-09 3.3741443115e-06
6.1515000000e+01 4.7172629685e-09 3.4062122938e-06
6.1520000000e+01 5.2959189332e-09 3.4393866773e-06
6.1525000000e+01 5.7707411118e-09 3.4726471488e-06
6.1530000000e+01 6.0501483937e-09 3.5052007394e-06
6.1535000000e+01 6.1322895810e-09 3.5365861096e-06
6.1540000000e+01 6.0557339258e-09 3.5666423988e-06
6.1545000000e+01 5.8401665793e-09 3.5954616756e-06
6.1550000000e+01 5.4857419095e-09 3.6234143785e-06
6.1555000000e+01 5.0331619413e-09 3.6511656562e-06
6.1560000000e+01 4.6097496445e-09 3.6795638583e-06
6.1565000000e+01 4.3851904788e-09 3.7093512908e-06
6.1570000000e+01 4.4618716691e-09 3.7408704854e-06
6.1575000000e+01 4.8041788650e-09 3.7739509498e-06
6.1580000000e+01 5.2742488056e-09 3.8080200111e-06
6.1585000000e+01 5.7408154044e-09 3.8423065456e-06
6.1590000000e+01 6.1552316371e-09 3.8760078754e-06
6.1595000000e+01 6.5160729422e-09 3.9083465666e-06
6.1600000000e+01 6.7792554420e-09 3.9386306883e-06
6.1605000000e+01 6.8373555205e-09 3.9664027181e-06
6.1610000000e+01 6.6073178088e-09 3.9916301221e-06
6.1615000000e+01 6.1374972311e-09 4.0147676365e-06
6.1620000000e+01 5.6128978858e-09 4.0366177947e-06
6.1625000000e+01 5.2346921851e-09 4.0580370948e-06
6.1630000000e+01 5.0868739131e-09 4.0796678603e-06
6.1635000000e+01 5.1228827364e-09 4.1018204060e-06
6.1640000000e+01 5.2739018640e-09 4.1245029922e-06
6.1645000000e+01 5.5415133172e-09 4.1474535212e-06
6.1650000000e+01 5.9667623340e-09 4.1701317334e-06
6.1655000000e+01 6.5172901191e-09 4.1917290960e-06
6.1660000000e+01 7.0315872458e-09 4.2113001043e-06
6.1665000000e+01 7.3045381390e-09 4.2280151143e-06
6.1670000000e+01 7.2438532897e-09 4.2414358875e-06
6.1675000000e+01 6.9336900192e-09 4.2516285264e-06
6.1680000000e+01 6.5400430548e-09 4.2590675646e-06
6.1685000000e+01 6.1685942618e-09 4.2644326053e-06
6.1690000000e+01 5.8247838826e-09 4.2684476340e-06
6.1695000000e+01 5.5006626828e-09 4.2717870111e-06
6.1700000000e+01 5.2738206296e-09 4.2750132757e-06
6.1705000000e+01 5.2853547278e-09 4.2784532901e-06
6.1710000000e+01 5.6061014772e-09 4.2820391956e-06
6.1715000000e+01 6.1393900344e-09 4.2852376836e-06
6.1720000000e+01 6.6744859722e-09 4.2871855008e-06
6.1725000000e+01 7.0386816683e-09 4.2869673374e-06
6.1730000000e+01 7.1945003356e-09 4.2838902434e-06
6.1735000000e+01 7.1976490072e-09 4.2776135670e-06
6.1740000000e+01 7.0825429804e-09 4.2681361037e-06
6.1745000000e+01 6.8136109319e-09 4.2557279340e-06
6.1750000000e+01 6.3610292658e-09 4.2409185518e-06
6.1755000000e+01 5.8042056121e-09 4.2244887805e-06
6.1760000000e+01 5.3283948734e-09 4.2073571261e-06
6.1765000000e+01 5.1069960428e-09 4.1903310827e-06
6.1770000000e+01 5.1840216634e-09 4.1738444493e-06
6.1775000000e+01 5.4657757279e-09 4.1578221436e-06
6.1780000000e+01 5.8224228192e-09 4.1417757164e-06
6.1785000000e+01 6.1843480507e-09 4.1250258112e-06
6.1790000000e+01 6.5367886573e-09 4.1068905585e-06
6.1795000000e+01 6.8426140156e-09 4.0867623206e-06
6.1800000000e+01 7.0018226087e-09 4.0641590926e-06
6.1805000000e+01 6.9055962520e-09 4.0388323545e-06
6.1810000000e+01 6.5323557814e-09 4.0109265139e-06
6.1815000000e+01 5.9874039202e-09 3.9810538658e-06
6.1820000000e+01 5.4435323300e-09 3.9501741595e-06
6.1825000000e+01 5.0352204367e-09 3.9192883308e-06
6.1830000000e+01 4.8068662811e-09 3.8891531112e-06
6.1835000000e+01 4.7460809271e-09 3.8601616399e-06
6.1840000000e+01 4.8412322765e-09 3.8323819587e-06
6.1845000000e+01 5.0970229235e-09 3.8056270780e-06
6.1850000000e+01 5.4958714058e-09 3.7794743400e-06
6.1855000000e+01 5.9515256648e-09 3.7532565708e-06
6.1860000000e+01 6.3185824998e-09 3.7261709955e-06
6.1865000000e+01 6.4635470023e-09 3.6975387902e-06
6.1870000000e+01 6.3377929930e-09 3.6670882029e-06
6.1875000000e+01 5.9931852058e-09 3.6350616014e-06
6.1880000000e+01 5.5364699248e-09 3.6021039222e-06
6.1885000000e+01 5.0655101283e-09 3.5690294366e-06
6.1890000000e+01 4.6397463934e-09 3.5366421469e-06
6.1895000000e+01 4.3016735103e-09 3.5056682098e-06
6.1900000000e+01 4.1111340784e-09 3.4767207087e-06
6.1905000000e+01 4.1376925948e-09 3.4501716328e-06
6.1910000000e+01 4.4081625956e-09 3.4259846925e-06
6.1915000000e+01 4.8584593643e-09 3.4036538937e-06
6.1920000000e+01 5.3407481947e-09 3.3823549825e-06
6.1925000000e+01 5.6958735882e-09 3.3612444044e-06
6.1930000000e+01 5.8385171310e-09 3.3397392129e-06
6.1935000000e+01 5.7783351918e-09 3.3176139630e-06
6.1940000000e+01 5.5667686327e-09 3.2949520237e-06
6.1945000000e+01 5.2363126475e-09 3.2720850497e-06
6.1950000000e+01 4.7982320399e-09 3.2495950477e-06
6.1955000000e+01 4.2972434673e-09 3.2282981371e-06
6.1960000000e+01 3.8539686801e-09 3.2091189686e-06
6.1965000000e+01 3.6245283419e-09 3.1928272886e-06
6.1970000000e+01 3.6958924737e-09 3.1797763889e-06
6.1975000000e+01 4.0183264294e-09 3.1698114844e-06
6.1980000000e+01 4.4468705992e-09 3.1623984819e-06
6.1985000000e+01 4.8506361229e-09 3.1568376141e-06
6.1990000000e+01 5.1804856130e-09 3.1524262721e-06
6.1995000000e+01 5.4360295635e-09 3.1485327130e-06
6.2000000000e+01 5.5825084673e-09 3.1446602469e-06
6.2005000000e+01 5.5283981513e-09 3.1405636648e-06
6.2010000000e+01 5.2098668086e-09 3.1364035143e-06
6.2015000000e+01 4.6898914288e-09 3.1327824058e-06
6.2020000000e+01 4.1528369031e-09 3.1305853845e-06
6.2025000000e+01 3.7870380626e-09 3.1306938535e-06
6.2030000000e+01 3.6643152676e-09 3.1337370836e-06
6.2035000000e+01 3.7320847381e-09 3.1399830701e-06
6.2040000000e+01 3.9160293937e-09 3.1493723138e-06
6.2045000000e+01 4.2071808343e-09 3.1615749149e-06
6.2050000000e+01 4.6321246096e-09 3.1760124280e-06
6.2055000000e+01 5.1478871708e-09 3.1918852226e-06
6.2060000000e+01 5.5986325324e-09 3.2083119416e-06
6.2065000000e+01 5.8021803115e-09 3.2245698790e-06
6.2070000000e+01 5.6882362678e-09 3.2403305293e-06
6.2075000000e+01 5.3493909340e-09 3.2557483834e-06
6.2080000000e+01 4.9511512354e-09 3.2713578365e-06
6.2085000000e+01 4.5978278999e-09 3.2878545888e-06
6.2090000000e+01 4.2986856103e-09 3.3059236528e-06
6.2095000000e+01 4.0515477757e-09 3.3261486928e-06
6.2100000000e+01 3.9261428127e-09 3.3489484182e-06
6.2105000000e+01 4.0387394287e-09 3.3744728303e-06
6.2110000000e+01 4.4352759666e-09 3.4024850560e-06
6.2115000000e+01 5.0104388229e-09 3.4323204360e-06
6.2120000000e+01 5.5619940246e-09 3.4630288739e-06
6.2125000000e+01 5.9312985758e-09 3.4936526917e-06
6.2130000000e+01 6.0886161432e-09 3.5234904236e-06
6.2135000000e+01 6.0894307034e-09 3.5522072612e-06
6.2140000000e+01 5.9722623444e-09 3.5798087287e-06
6.2145000000e+01 5.7198877390e-09 3.6065620513e-06
6.2150000000e+01 5.3229368584e-09 3.6329530269e-06
6.2155000000e+01 4.8650703930e-09 3.6596550015e-06
6.2160000000e+01 4.5172811054e-09 3.6874180001e-06
6.2165000000e+01 4.4296822043e-09 3.7168323352e-06
6.2170000000e+01 4.6286900545e-09 3.7480893575e-06
6.2175000000e+01 5.0182018497e-09 3.7808855255e-06
6.2180000000e+01 5.4702351809e-09 3.8145324352e-06
6.2185000000e+01 5.9083751497e-09 3.8481816593e-06
6.2190000000e+01 6.3078915036e-09 3.8810241096e-06
6.2195000000e+01 6.6316800798e-09 3.9123718346e-06
6.2200000000e+01 6.7954716391e-09 3.9416991032e-06
6.2205000000e+01 6.7152757837e-09 3.9687344425e-06
6.2210000000e+01 6.3883973013e-09 3.9935906590e-06
6.2215000000e+01 5.9223569559e-09 4.0168043725e-06
6.2220000000e+01 5.4799699959e-09 4.0391974251e-06
6.2225000000e+01 5.1885583636e-09 4.0615852940e-06
6.2230000000e+01 5.0908512602e-09 4.0845054744e-06
6.2235000000e+01 5.1688407318e-09 4.1081098788e-06
6.2240000000e+01 5.3978182536e-09 4.1322242952e-06
6.2245000000e+01 5.7642558396e-09 4.1564326939e-06
6.2250000000e+01 6.2357651138e-09 4.1801116999e-06
6.2255000000e+01 6.7272994347e-09 4.2024536253e-06
6.2260000000e+01 7.1085037237e-09 4.2225833889e-06
6.2265000000e+01 7.2614277570e-09 4.2397951221e-06
6.2270000000e+01 7.1479313784e-09 4.2538065267e-06
6.2275000000e+01 6.8270883267e-09 4.2648396415e-06
6.2280000000e+01 6.4116493117e-09 4.2734870408e-06
6.2285000000e+01 6.0056603749e-09 4.2804768135e-06
6.2290000000e+01 5.6718254505e-09 4.2864947622e-06
6.2295000000e+01 5.4465693870e-09 4.2921091595e-06
6.2300000000e+01 5.3732368888e-09 4.2977334311e-06
6.2305000000e+01 5.5033744904e-09 4.3035258753e-06
6.2310000000e+01 5.8513312293e-09 4.3092573441e-06
6.2315000000e+01 6.3463428735e-09 4.3142773278e-06
6.2320000000e+01 6.8414597906e-09 4.3176841523e-06
6.2325000000e+01 7.1846861614e-09 4.3186169046e-06
6.2330000000e+01 7.2986070295e-09 4.3165074530e-06
6.2335000000e+01 7.2030079234e-09 4.3111691629e-06
6.2340000000e+01 6.9623154755e-09 4.3027416731e-06
6.2345000000e+01 6.6199663806e-09 4.2916081011e-06
6.2350000000e+01 6.1947001585e-09 4.2783733937e-06
6.2355000000e+01 5.7340005374e-09 4.2638300525e-06
6.2360000000e+01 5.3517120091e-09 4.2488216791e-06
6.2365000000e+01 5.1882892514e-09 4.2339992771e-06
6.2370000000e+01 5.3138193050e-09 4.2195990708e-06
6.2375000000e+01 5.6665060495e-09 4.2053764987e-06
6.2380000000e+01 6.0958697044e-09 4.1907429600e-06
6.2385000000e+01 6.4714887043e-09 4.1749887298e-06
6.2390000000e+01 6.7472053449e-09 4.1574518211e-06
6.2395000000e+01 6.9251104151e-09 4.1375921788e-06
6.2400000000e+01 6.9778367237e-09 4.1150534312e-06
6.2405000000e+01 6.8313300989e-09 4.0897612780e-06
6.2410000000e+01 6.4406718831e-09 4.0620325702e-06
6.2415000000e+01 5.8793339471e-09 4.0325839612e-06
6.2420000000e+01 5.3298369479e-09 4.0023688474e-06
6.2425000000e+01 4.9672236450e-09 3.9722945462e-06
6.2430000000e+01 4.8491306141e-09 3.9429884891e-06
6.2435000000e+01 4.9169410747e-09 3.9147093236e-06
6.2440000000e+01 5.0922929803e-09 3.8873869731e-06
6.2445000000e+01 5.3560982829e-09 3.8606964452e-06
6.2450000000e+01 5.7213027557e-09 3.8341090205e-06
6.2455000000e+01 6.1383040563e-09 3.8069397808e-06
6.2460000000e+01 6.4596064951e-09 3.7784825418e-06
6.2465000000e+01 6.5247350148e-09 3.7482335185e-06
6.2470000000e+01 6.2855965750e-09 3.7160985180e-06
6.2475000000e+01 5.8433020944e-09 3.6824504955e-06
6.2480000000e+01 5.3599637835e-09 3.6480118758e-06
6.2485000000e+01 4.9386265089e-09 3.6136360369e-06
6.2490000000e+01 4.5926637926e-09 3.5801229889e-06
6.2495000000e+01 4.3215489275e-09 3.5481249000e-06
6.2500000000e+01 4.1861303230e-09 3.5180973583e-06
6.2505000000e+01 4.2803654924e-09 3.4902142562e-06
6.2510000000e+01 4.6267431966e-09 3.4642778299e-06
6.2515000000e+01 5.1138127733e-09 3.4397127068e-06
6.2520000000e+01 5.5505679032e-09 3.4157148451e-06
6.2525000000e+01 5.7927992769e-09 3.3915184637e-06
6.2530000000e+01 5.8181940995e-09 3.3666472373e-06
6.2535000000e+01 5.6843986164e-09 3.3410099603e-06
6.2540000000e+01 5.4360446592e-09 3.3148535909e-06
6.2545000000e+01 5.0716554966e-09 3.2886685318e-06
6.2550000000e+01 4.5997424606e-09 3.2631278864e-06
6.2555000000e+01 4.1071560806e-09 3.2390343036e-06
6.2560000000e+01 3.7481798545e-09 3.2172044862e-06
6.2565000000e+01 3.6506315796e-09 3.1982573663e-06
6.2570000000e+01 3.8268693142e-09 3.1824000777e-06
6.2575000000e+01 4.1773573279e-09 3.1693569026e-06
6.2580000000e+01 4.5756261909e-09 3.1585017660e-06
6.2585000000e+01 4.9420675221e-09 3.1490869985e-06
6.2590000000e+01 5.2444214565e-09 3.1404374864e-06
6.2595000000e+01 5.4478049974e-09 3.1320387492e-06
6.2600000000e+01 5.4858212599e-09 3.1235708199e-06
6.2605000000e+01 5.2977206457e-09 3.1149741030e-06
6.2610000000e+01 4.8965126479e-09 3.1065509061e-06
6.2615000000e+01 4.3913110369e-09 3.0989783299e-06
6.2620000000e+01 3.9361324968e-09 3.0931519338e-06
6.2625000000e+01 3.6496058684e-09 3.0899035949e-06
6.2630000000e+01 3.5708424021e-09 3.0897532021e-06
6.2635000000e+01 3.6766915361e-09 3.0928166429e-06
6.2640000000e+01 3.9288225066e-09 3.0988745826e-06
6.2645000000e+01 4.2973201090e-09 3.1074773893e-06
6.2650000000e+01 4.7405204532e-09 3.1179980547e-06
6.2655000000e+01 5.1758200217e-09 3.1296691867e-06
6.2660000000e+01 5.4869096226e-09 3.1417088340e-06
6.2665000000e+01 5.5730109909e-09 3.1535396981e-06
6.2670000000e+01 5.4066670945e-09 3.1650029106e-06
6.2675000000e+01 5.0532548476e-09 3.1764140844e-06
6.2680000000e+01 4.6318889185e-09 3.1884178429e-06
6.2685000000e+01 4.2507638460e-09 3.2017448647e-06
6.2690000000e+01 3.9720441277e-09 3.2170357936e-06
6.2695000000e+01 3.8248864509e-09 3.2347686951e-06
6.2700000000e+01 3.8378090399e-09 3.2552220220e-06
6.2705000000e+01 4.0451291568e-09 3.2783957308e-06
6.2710000000e+01 4.4491054999e-09 3.3039170841e-06
6.2715000000e+01 4.9747524116e-09 3.3310359744e-06
6.2720000000e+01 5.4769701821e-09 3.3588003575e-06
6.2725000000e+01 5.8111850043e-09 3.3863407196e-06
6.2730000000e+01 5.9113223258e-09 3.4131030935e-06
6.2735000000e+01 5.8076377046e-09 3.4389163032e-06
6.2740000000e+01 5.5744530582e-09 3.4639289846e-06
6.2745000000e+01 5.2654921110e-09 3.4885162322e-06
6.2750000000e+01 4.9054531406e-09 3.5132279564e-06
6.2755000000e+01 4.5416085104e-09 3.5387386312e-06
6.2760000000e+01 4.2805776991e-09 3.5657139852e-06
6.2765000000e+01 4.2470635949e-09 3.5945849423e-06
6.2770000000e+01 4.4929411194e-09 3.6253587272e-06
6.2775000000e+01 4.9450376304e-09 3.6575850292e-06
6.2780000000e+01 5.4500723057e-09 3.6905010497e-06
6.2785000000e+01 5.8794471890e-09 3.7232551928e-06
6.2790000000e+01 6.1902725967e-09 3.7550825623e-06
6.2795000000e+01 6.3889060573e-09 3.7853819615e-06
6.2800000000e+01 6.4559437308e-09 3.8137654146e-06
6.2805000000e+01 6.3324958151e-09 3.8401357302e-06
6.2810000000e+01 5.9920888123e-09 3.8647644985e-06
6.2815000000e+01 5.5171293753e-09 3.8882695078e-06
6.2820000000e+01 5.0840148324e-09 3.9114464153e-06
6.2825000000e+01 4.8537285578e-09 3.9350035614e-06
6.2830000000e+01 4.8702221485e-09 3.9593403347e-06
6.2835000000e+01 5.0669584447e-09 3.9844734660e-06
6.2840000000e+01 5.3618349499e-09 4.0100962856e-06
6.2845000000e+01 5.7272615678e-09 4.0356667382e-06
6.2850000000e+01 6.1632637364e-09 4.0604782972e-06
6.2855000000e+01 6.6153087336e-09 4.0837291246e-06
6.2860000000e+01 6.9466897809e-09 4.1046531415e-06
6.2865000000e+01 7.0183142391e-09 4.1227192239e-06
6.2870000000e+01 6.8016080495e-09 4.1378116042e-06
6.2875000000e+01 6.4051061990e-09 4.1502643192e-06
6.2880000000e+01 5.9870482952e-09 4.1607257321e-06
6.2885000000e+01 5.6464853157e-09 4.1699377884e-06
6.2890000000e+01 5.3993110512e-09 4.1785532788e-06
6.2895000000e+01 5.2455444100e-09 4.1870394229e-06
6.2900000000e+01 5.2340153679e-09 4.1956386753e-06
6.2905000000e+01 5.4369533312e-09 4.2043131358e-06
6.2910000000e+01 5.8572732378e-09 4.2126817525e-06
6.2915000000e+01 6.3780887794e-09 4.2200361968e-06
6.2920000000e+01 6.8200872271e-09 4.2255036651e-06
6.2925000000e+01 7.0545925183e-09 4.2283027776e-06
6.2930000000e+01 7.0661517234e-09 4.2279721153e-06
6.2935000000e+01 6.9146154395e-09 4.2244538388e-06
6.2940000000e+01 6.6517002260e-09 4.2180306450e-06
6.2945000000e+01 6.2900306533e-09 4.2092109608e-06
6.2950000000e+01 5.8515583921e-09 4.1986528808e-06
6.2955000000e+01 5.4235343427e-09 4.1870998451e-06
6.2960000000e+01 5.1435803852e-09 4.1752623184e-06
6.2965000000e+01 5.1167957855e-09 4.1636255987e-06
6.2970000000e+01 5.3421791906e-09 4.1522699482e-06
6.2975000000e+01 5.7183703682e-09 4.1408248233e-06
6.2980000000e+01 6.1193096280e-09 4.1286130756e-06
6.2985000000e+01 6.4628376969e-09 4.1148885054e-06
6.2990000000e+01 6.7134851755e-09 4.0990263718e-06
6.2995000000e+01 6.8400223926e-09 4.0806039380e-06
6.3000000000e+01 6.7929617029e-09 4.0594299098e-06
6.3005000000e+01 6.5340812581e-09 4.0355900710e-06
6.3010000000e+01 6.0893134413e-09 4.0095129091e-06
6.3015000000e+01 5.5670814204e-09 3.9819605756e-06
6.3020000000e+01 5.1130220458e-09 3.9538647407e-06
6.3025000000e+01 4.8367045590e-09 3.9260512014e-06
6.3030000000e+01 4.7712154471e-09 3.8990143337e-06
6.3035000000e+01 4.8870025915e-09 3.8728473794e-06
6.3040000000e+01 5.1338927903e-09 3.8473213056e-06
6.3045000000e+01 5.4675518100e-09 3.8220020945e-06
6.3050000000e+01 5.8393431856e-09 3.7963243092e-06
6.3055000000e+01 6.1722561582e-09 3.7696423880e-06
6.3060000000e+01 6.3636761938e-09 3.7413519682e-06
6.3065000000e+01 6.3285700525e-09 3.7110928531e-06
6.3070000000e+01 6.0518345159e-09 3.6789294523e-06
6.3075000000e+01 5.6051449750e-09 3.6453737491e-06
6.3080000000e+01 5.1116043097e-09 3.6112302784e-06
6.3085000000e+01 4.6824782636e-09 3.5773555354e-06
6.3090000000e+01 4.3773578766e-09 3.5444783023e-06
6.3095000000e+01 4.2161091109e-09 3.5131306753e-06
6.3100000000e+01 4.2138987802e-09 3.4836216489e-06
6.3105000000e+01 4.3901312871e-09 3.4559760046e-06
6.3110000000e+01 4.7357209495e-09 3.4298715793e-06
6.3115000000e+01 5.1725776837e-09 3.4046650397e-06
6.3120000000e+01 5.5599951080e-09 3.3795699885e-06
6.3125000000e+01 5.7625573980e-09 3.3539252314e-06
6.3130000000e+01 5.7261333139e-09 3.3274088585e-06
6.3135000000e+01 5.4928748328e-09 3.3000884366e-06
6.3140000000e+01 5.1461704510e-09 3.2723416963e-06
6.3145000000e+01 4.7469217815e-09 3.2447513184e-06
6.3150000000e+01 4.3255274066e-09 3.2180356277e-06
6.3155000000e+01 3.9285822674e-09 3.1929784690e-06
6.3160000000e+01 3.6533751260e-09 3.1702993308e-06
6.3165000000e+01 3.6094782030e-09 3.1504550780e-06
6.3170000000e+01 3.8319354708e-09 3.1334782197e-06
6.3175000000e+01 4.2366591872e-09 3.1189683181e-06
6.3180000000e+01 4.6700169973e-09 3.1062510833e-06
6.3185000000e+01 5.0082558045e-09 3.0945993086e-06
6.3190000000e+01 5.2127475786e-09 3.0834056257e-06
6.3195000000e+01 5.2948903070e-09 3.0722623918e-06
6.3200000000e+01 5.2447007578e-09 3.0609983329e-06
6.3205000000e+01 5.0183489648e-09 3.0497290389e-06
6.3210000000e+01 4.6056080611e-09 3.0389057067e-06
6.3215000000e+01 4.0966853191e-09 3.0292707310e-06
6.3220000000e+01 3.6609213729e-09 3.0216816207e-06
6.3225000000e+01 3.4432502850e-09 3.0168605814e-06
6.3230000000e+01 3.4746944715e-09 3.0151949066e-06
6.3235000000e+01 3.6824574529e-09 3.0166762472e-06
6.3240000000e+01 3.9799774245e-09 3.0209724568e-06
6.3245000000e+01 4.3327470850e-09 3.0275373361e-06
6.3250000000e+01 4.7312762322e-09 3.0356956394e-06
6.3255000000e+01 5.1177168770e-09 3.0447218748e-06
6.3260000000e+01 5.3677531232e-09 3.0539707841e-06
6.3265000000e+01 5.3646718690e-09 3.0630516556e-06
6.3270000000e+01 5.0977605977e-09 3.0719757723e-06
6.3275000000e+01 4.6810987402e-09 3.0811707564e-06
6.3280000000e+01 4.2690581267e-09 3.0913327240e-06
6.3285000000e+01 3.9562909201e-09 3.1032001262e-06
6.3290000000e+01 3.7589041777e-09 3.1173740714e-06
6.3295000000e+01 3.6760628026e-09 3.1342292835e-06
6.3300000000e+01 3.7447807951e-09 3.1538839453e-06
6.3305000000e+01 4.0158511670e-09 3.1761676579e-06
6.3310000000e+01 4.4752466012e-09 3.2005902143e-06
6.3315000000e+01 5.0043594243e-09 3.2263767725e-06
6.3320000000e+01 5.4354696705e-09 3.2526332025e-06
6.3325000000e+01 5.6550818236e-09 3.2785953893e-06
6.3330000000e+01 5.6562752625e-09 3.3038358186e-06
6.3335000000e+01 5.5011366498e-09 3.3283250103e-06
6.3340000000e+01 5.2479063595e-09 3.3523570060e-06
6.3345000000e+01 4.9225719502e-09 3.3764202051e-06
6.3350000000e+01 4.5571630735e-09 3.4011023258e-06
6.3355000000e+01 4.2360665902e-09 3.4270201673e-06
6.3360000000e+01 4.0801862230e-09 3.4547062700e-06
6.3365000000e+01 4.1733692421e-09 3.4844345654e-06
6.3370000000e+01 4.5015182809e-09 3.5160717388e-06
6.3375000000e+01 4.9616399501e-09 3.5490610057e-06
6.3380000000e+01 5.4292891106e-09 3.5825766071e-06
6.3385000000e+01 5.8203819851e-09 3.6157614761e-06
6.3390000000e+01 6.0980540059e-09 3.6479165154e-06
6.3395000000e+01 6.2376810023e-09 3.6785742744e-06
6.3400000000e+01 6.2056673417e-09 3.7075143610e-06
6.3405000000e+01 5.9830405493e-09 3.7347925314e-06
6.3410000000e+01 5.6073495673e-09 3.7607785479e-06
6.3415000000e+01 5.1846053992e-09 3.7861206181e-06
6.3420000000e+01 4.8503974159e-09 3.8115785932e-06
