# Time  v_x_wake  v_y_wake
6.4370000000e+01 1.0123903681e-01 -5.5123214361e-03
6.4375000000e+01 1.0125700898e-01 -5.5126146982e-03
6.4380000000e+01 1.0127498463e-01 -5.5126820041e-03
6.4385000000e+01 1.0129295994e-01 -5.5125226361e-03
6.4390000000e+01 1.0131093256e-01 -5.5121332407e-03
6.4395000000e+01 1.0132889814e-01 -5.5115106797e-03
6.4400000000e+01 1.0134685392e-01 -5.5106506574e-03
6.4405000000e+01 1.0136479565e-01 -5.5095506775e-03
6.4410000000e+01 1.0138272108e-01 -5.5082085062e-03
6.4415000000e+01 1.0140062658e-01 -5.5066247186e-03
6.4420000000e+01 1.0141851022e-01 -5.5048005846e-03
6.4425000000e+01 1.0143636839e-01 -5.5027398605e-03
6.4430000000e+01 1.0145419912e-01 -5.5004459436e-03
6.4435000000e+01 1.0147199895e-01 -5.4979231411e-03
6.4440000000e+01 1.0148976608e-01 -5.4951737765e-03
6.4445000000e+01 1.0150749697e-01 -5.4921997758e-03
6.4450000000e+01 1.0152518930e-01 -5.4890003311e-03
6.4455000000e+01 1.0154283884e-01 -5.4855740868e-03
6.4460000000e+01 1.0156044283e-01 -5.4819174906e-03
6.4465000000e+01 1.0157799712e-01 -5.4780276770e-03
6.4470000000e+01 1.0159549931e-01 -5.4739012212e-03
6.4475000000e+01 1.0161294551e-01 -5.4695370234e-03
6.4480000000e+01 1.0163033345e-01 -5.4649346587e-03
6.4485000000e+01 1.0164765934e-01 -5.4600964512e-03
6.4490000000e+01 1.0166492120e-01 -5.4550251524e-03
6.4495000000e+01 1.0168211576e-01 -5.4497254639e-03
6.4500000000e+01 1.0169924142e-01 -5.4442012913e-03
6.4505000000e+01 1.0171629486e-01 -5.4384569266e-03
6.4510000000e+01 1.0173327394e-01 -5.4324942743e-03
6.4515000000e+01 1.0175017476e-01 -5.4263144446e-03
6.4520000000e+01 1.0176699487e-01 -5.4199158541e-03
6.4525000000e+01 1.0178373037e-01 -5.4132967416e-03
6.4530000000e+01 1.0180037887e-01 -5.4064538978e-03
6.4535000000e+01 1.0181693637e-01 -5.3993853433e-03
6.4540000000e+01 1.0183340034e-01 -5.3920890236e-03
6.4545000000e+01 1.0184976692e-01 -5.3845653445e-03
6.4550000000e+01 1.0186603409e-01 -5.3768155714e-03
6.4555000000e+01 1.0188219872e-01 -5.3688437083e-03
6.4560000000e+01 1.0189825925e-01 -5.3606539810e-03
6.4565000000e+01 1.0191421251e-01 -5.3522518580e-03
6.4570000000e+01 1.0193005661e-01 -5.3436412494e-03
6.4575000000e+01 1.0194578813e-01 -5.3348258237e-03
6.4580000000e+01 1.0196140510e-01 -5.3258067987e-03
6.4585000000e+01 1.0197690406e-01 -5.3165847723e-03
6.4590000000e+01 1.0199228277e-01 -5.3071579875e-03
6.4595000000e+01 1.0200753733e-01 -5.2975247011e-03
6.4600000000e+01 1.0202266517e-01 -5.2876821355e-03
6.4605000000e+01 1.0203766252e-01 -5.2776293202e-03
6.4610000000e+01 1.0205252741e-01 -5.2673659526e-03
6.4615000000e+01 1.0206725672e-01 -5.2568944884e-03
6.4620000000e+01 1.0208184881e-01 -5.2462180712e-03
6.4625000000e+01 1.0209630061e-01 -5.2353419070e-03
6.4630000000e+01 1.0211061051e-01 -5.2242708526e-03
6.4635000000e+01 1.0212477560e-01 -5.2130105795e-03
6.4640000000e+01 1.0213879443e-01 -5.2015649962e-03
6.4645000000e+01 1.0215266403e-01 -5.1899373751e-03
6.4650000000e+01 1.0216638248e-01 -5.1781282306e-03
6.4655000000e+01 1.0217994621e-01 -5.1661373718e-03
6.4660000000e+01 1.0219335291e-01 -5.1539627921e-03
6.4665000000e+01 1.0220659913e-01 -5.1416032924e-03
6.4670000000e+01 1.0221968296e-01 -5.1290574265e-03
6.4675000000e+01 1.0223260131e-01 -5.1163258199e-03
6.4680000000e+01 1.0224535244e-01 -5.1034097878e-03
6.4685000000e+01 1.0225793338e-01 -5.0903132727e-03
6.4690000000e+01 1.0227034273e-01 -5.0770408896e-03
6.4695000000e+01 1.0228257805e-01 -5.0635990271e-03
6.4700000000e+01 1.0229463832e-01 -5.0499931790e-03
6.4705000000e+01 1.0230652106e-01 -5.0362288060e-03
6.4710000000e+01 1.0231822475e-01 -5.0223090485e-03
6.4715000000e+01 1.0232974636e-01 -5.0082362723e-03
6.4720000000e+01 1.0234108412e-01 -4.9940104894e-03
6.4725000000e+01 1.0235223505e-01 -4.9796314241e-03
6.4730000000e+01 1.0236319748e-01 -4.9650974117e-03
6.4735000000e+01 1.0237396838e-01 -4.9504079083e-03
6.4740000000e+01 1.0238454601e-01 -4.9355626307e-03
6.4745000000e+01 1.0239492754e-01 -4.9205638174e-03
6.4750000000e+01 1.0240511178e-01 -4.9054146914e-03
6.4755000000e+01 1.0241509662e-01 -4.8901208252e-03
6.4760000000e+01 1.0242488132e-01 -4.8746878775e-03
6.4765000000e+01 1.0243446379e-01 -4.8591225719e-03
6.4770000000e+01 1.0244384299e-01 -4.8434302565e-03
6.4775000000e+01 1.0245301656e-01 -4.8276159088e-03
6.4780000000e+01 1.0246198340e-01 -4.8116820364e-03
6.4785000000e+01 1.0247074115e-01 -4.7956302466e-03
6.4790000000e+01 1.0247928849e-01 -4.7794599867e-03
6.4795000000e+01 1.0248762265e-01 -4.7631708503e-03
6.4800000000e+01 1.0249574207e-01 -4.7467617762e-03
6.4805000000e+01 1.0250364418e-01 -4.7302333921e-03
6.4810000000e+01 1.0251132801e-01 -4.7135869677e-03
6.4815000000e+01 1.0251879167e-01 -4.6968263024e-03
6.4820000000e+01 1.0252603457e-01 -4.6799560637e-03
6.4825000000e+01 1.0253305489e-01 -4.6629829040e-03
6.4830000000e+01 1.0253985206e-01 -4.6459131297e-03
6.4835000000e+01 1.0254642443e-01 -4.6287534378e-03
6.4840000000e+01 1.0255277159e-01 -4.6115086481e-03
6.4845000000e+01 1.0255889184e-01 -4.5941828297e-03
6.4850000000e+01 1.0256478434e-01 -4.5767776153e-03
6.4855000000e+01 1.0257044682e-01 -4.5592939337e-03
6.4860000000e+01 1.0257587813e-01 -4.5417309874e-03
6.4865000000e+01 1.0258107615e-01 -4.5240885900e-03
6.4870000000e+01 1.0258604017e-01 -4.5063665054e-03
6.4875000000e+01 1.0259076847e-01 -4.4885666495e-03
6.4880000000e+01 1.0259526052e-01 -4.4706918791e-03
6.4885000000e+01 1.0259951480e-01 -4.4527474250e-03
6.4890000000e+01 1.0260353112e-01 -4.4347390161e-03
6.4895000000e+01 1.0260730847e-01 -4.4166738186e-03
6.4900000000e+01 1.0261084705e-01 -4.3985582157e-03
6.4905000000e+01 1.0261414579e-01 -4.3803984841e-03
6.4910000000e+01 1.0261720443e-01 -4.3621986378e-03
6.4915000000e+01 1.0262002139e-01 -4.3439616232e-03
6.4920000000e+01 1.0262259617e-01 -4.3256880552e-03
6.4925000000e+01 1.0262492728e-01 -4.3073782834e-03
6.4930000000e+01 1.0262701436e-01 -4.2890316653e-03
6.4935000000e+01 1.0262885593e-01 -4.2706487144e-03
6.4940000000e+01 1.0263045161e-01 -4.2522302518e-03
6.4945000000e+01 1.0263180016e-01 -4.2337793441e-03
6.4950000000e+01 1.0263290178e-01 -4.2153001037e-03
6.4955000000e+01 1.0263375594e-01 -4.1967989327e-03
6.4960000000e+01 1.0263436332e-01 -4.1782824365e-03
6.4965000000e+01 1.0263472337e-01 -4.1597579391e-03
6.4970000000e+01 1.0263483648e-01 -4.1412312267e-03
6.4975000000e+01 1.0263470188e-01 -4.1227074396e-03
6.4980000000e+01 1.0263431990e-01 -4.1041894611e-03
6.4985000000e+01 1.0263368979e-01 -4.0856793390e-03
6.4990000000e+01 1.0263281168e-01 -4.0671771408e-03
6.4995000000e+01 1.0263168448e-01 -4.0486829052e-03
6.5000000000e+01 1.0263030815e-01 -4.0301960945e-03
6.5005000000e+01 1.0262868184e-01 -4.0117178800e-03
6.5010000000e+01 1.0262680613e-01 -3.9932503819e-03
6.5015000000e+01 1.0262468085e-01 -3.9747981635e-03
6.5020000000e+01 1.0262230698e-01 -3.9563665520e-03
6.5025000000e+01 1.0261968446e-01 -3.9379624689e-03
6.5030000000e+01 1.0261681429e-01 -3.9195924659e-03
6.5035000000e+01 1.0261369655e-01 -3.9012634025e-03
6.5040000000e+01 1.0261033242e-01 -3.8829803912e-03
6.5045000000e+01 1.0260672194e-01 -3.8647475722e-03
6.5050000000e+01 1.0260286588e-01 -3.8465665937e-03
6.5055000000e+01 1.0259876372e-01 -3.8284382902e-03
6.5060000000e+01 1.0259441600e-01 -3.8103621007e-03
6.5065000000e+01 1.0258982246e-01 -3.7923382141e-03
6.5070000000e+01 1.0258498405e-01 -3.7743669390e-03
6.5075000000e+01 1.0257990092e-01 -3.7564505086e-03
6.5080000000e+01 1.0257457428e-01 -3.7385920706e-03
6.5085000000e+01 1.0256900449e-01 -3.7207970399e-03
6.5090000000e+01 1.0256319310e-01 -3.7030714932e-03
6.5095000000e+01 1.0255714097e-01 -3.6854227588e-03
6.5100000000e+01 1.0255085004e-01 -3.6678572185e-03
6.5105000000e+01 1.0254432109e-01 -3.6503807892e-03
6.5110000000e+01 1.0253755561e-01 -3.6329971845e-03
6.5115000000e+01 1.0253055392e-01 -3.6157091006e-03
6.5120000000e+01 1.0252331729e-01 -3.5985171642e-03
6.5125000000e+01 1.0251584615e-01 -3.5814216428e-03
6.5130000000e+01 1.0250814194e-01 -3.5644218396e-03
6.5135000000e+01 1.0250020514e-01 -3.5475181415e-03
6.5140000000e+01 1.0249203723e-01 -3.5307115270e-03
6.5145000000e+01 1.0248363898e-01 -3.5140052678e-03
6.5150000000e+01 1.0247501243e-01 -3.4974037067e-03
6.5155000000e+01 1.0246615905e-01 -3.4809131128e-03
6.5160000000e+01 1.0245708132e-01 -3.4645398195e-03
6.5165000000e+01 1.0244778071e-01 -3.4482907142e-03
6.5170000000e+01 1.0243825943e-01 -3.4321713041e-03
6.5175000000e+01 1.0242851870e-01 -3.4161863298e-03
6.5180000000e+01 1.0241856066e-01 -3.4003382188e-03
6.5185000000e+01 1.0240838654e-01 -3.3846283496e-03
6.5190000000e+01 1.0239799833e-01 -3.3690563102e-03
6.5195000000e+01 1.0238739696e-01 -3.3536218145e-03
6.5200000000e+01 1.0237658429e-01 -3.3383242943e-03
6.5205000000e+01 1.0236556150e-01 -3.3231647751e-03
6.5210000000e+01 1.0235433107e-01 -3.3081451725e-03
6.5215000000e+01 1.0234289489e-01 -3.2932696528e-03
6.5220000000e+01 1.0233125579e-01 -3.2785432813e-03
6.5225000000e+01 1.0231941577e-01 -3.2639726437e-03
6.5230000000e+01 1.0230737768e-01 -3.2495638906e-03
6.5235000000e+01 1.0229514360e-01 -3.2353231022e-03
6.5240000000e+01 1.0228271654e-01 -3.2212545155e-03
6.5245000000e+01 1.0227009849e-01 -3.2073613345e-03
6.5250000000e+01 1.0225729207e-01 -3.1936445491e-03
6.5255000000e+01 1.0224429877e-01 -3.1801043540e-03
6.5260000000e+01 1.0223112096e-01 -3.1667395952e-03
6.5265000000e+01 1.0221776035e-01 -3.1535497199e-03
6.5270000000e+01 1.0220421975e-01 -3.1405344755e-03
6.5275000000e+01 1.0219050131e-01 -3.1276956197e-03
6.5280000000e+01 1.0217660808e-01 -3.1150359874e-03
6.5285000000e+01 1.0216254240e-01 -3.1025604293e-03
6.5290000000e+01 1.0214830764e-01 -3.0902742661e-03
6.5295000000e+01 1.0213390658e-01 -3.0781837874e-03
6.5300000000e+01 1.0211934288e-01 -3.0662944226e-03
6.5305000000e+01 1.0210461923e-01 -3.0546110838e-03
6.5310000000e+01 1.0208973882e-01 -3.0431364907e-03
6.5315000000e+01 1.0207470384e-01 -3.0318720989e-03
6.5320000000e+01 1.0205951726e-01 -3.0208173344e-03
6.5325000000e+01 1.0204418133e-01 -3.0099713281e-03
6.5330000000e+01 1.0202869921e-01 -2.9993325806e-03
6.5335000000e+01 1.0201307320e-01 -2.9889007044e-03
6.5340000000e+01 1.0199730648e-01 -2.9786758967e-03
6.5345000000e+01 1.0198140160e-01 -2.9686604026e-03
6.5350000000e+01 1.0196536228e-01 -2.9588575801e-03
6.5355000000e+01 1.0194919169e-01 -2.9492726761e-03
6.5360000000e+01 1.0193289394e-01 -2.9399109948e-03
6.5365000000e+01 1.0191647216e-01 -2.9307781352e-03
6.5370000000e+01 1.0189993006e-01 -2.9218781146e-03
6.5375000000e+01 1.0188327050e-01 -2.9132139845e-03
6.5380000000e+01 1.0186649708e-01 -2.9047866752e-03
6.5385000000e+01 1.0184961261e-01 -2.8965961491e-03
6.5390000000e+01 1.0183262050e-01 -2.8886407047e-03
6.5395000000e+01 1.0181552325e-01 -2.8809186138e-03
6.5400000000e+01 1.0179832413e-01 -2.8734279407e-03
6.5405000000e+01 1.0178102586e-01 -2.8661683847e-03
6.5410000000e+01 1.0176363228e-01 -2.8591407651e-03
6.5415000000e+01 1.0174614674e-01 -2.8523480496e-03
6.5420000000e+01 1.0172857339e-01 -2.8457939547e-03
6.5425000000e+01 1.0171091559e-01 -2.8394833660e-03
6.5430000000e+01 1.0169317744e-01 -2.8334207069e-03
6.5435000000e+01 1.0167536233e-01 -2.8276102736e-03
6.5440000000e+01 1.0165747440e-01 -2.8220545993e-03
6.5445000000e+01 1.0163951686e-01 -2.8167549849e-03
6.5450000000e+01 1.0162149342e-01 -2.8117104667e-03
6.5455000000e+01 1.0160340677e-01 -2.8069192345e-03
6.5460000000e+01 1.0158526032e-01 -2.8023784231e-03
6.5465000000e+01 1.0156705693e-01 -2.7980859017e-03
6.5470000000e+01 1.0154880043e-01 -2.7940399461e-03
6.5475000000e+01 1.0153049405e-01 -2.7902406221e-03
6.5480000000e+01 1.0151214180e-01 -2.7866890347e-03
6.5485000000e+01 1.0149374702e-01 -2.7833882253e-03
6.5490000000e+01 1.0147531396e-01 -2.7803418070e-03
6.5495000000e+01 1.0145684631e-01 -2.7775541790e-03
6.5500000000e+01 1.0143834850e-01 -2.7750287010e-03
6.5505000000e+01 1.0141982403e-01 -2.7727679167e-03
6.5510000000e+01 1.0140127679e-01 -2.7707722474e-03
6.5515000000e+01 1.0138270973e-01 -2.7690409372e-03
6.5520000000e+01 1.0136412645e-01 -2.7675714140e-03
6.5525000000e+01 1.0134552993e-01 -2.7663607334e-03
6.5530000000e+01 1.0132692387e-01 -2.7654053423e-03
6.5535000000e+01 1.0130831126e-01 -2.7647027715e-03
6.5540000000e+01 1.0128969580e-01 -2.7642513782e-03
6.5545000000e+01 1.0127108068e-01 -2.7640516065e-03
6.5550000000e+01 1.0125247003e-01 -2.7641049883e-03
6.5555000000e+01 1.0123386757e-01 -2.7644145962e-03
6.5560000000e+01 1.0121527771e-01 -2.7649834764e-03
6.5565000000e+01 1.0119670401e-01 -2.7658148194e-03
6.5570000000e+01 1.0117815045e-01 -2.7669103767e-03
6.5575000000e+01 1.0115962023e-01 -2.7682708406e-03
6.5580000000e+01 1.0114111712e-01 -2.7698947335e-03
6.5585000000e+01 1.0112264419e-01 -2.7717794665e-03
6.5590000000e+01 1.0110420499e-01 -2.7739209873e-03
6.5595000000e+01 1.0108580225e-01 -2.7763154037e-03
6.5600000000e+01 1.0106743931e-01 -2.7789588590e-03
6.5605000000e+01 1.0104911910e-01 -2.7818490318e-03
6.5610000000e+01 1.0103084547e-01 -2.7849846618e-03
6.5615000000e+01 1.0101262186e-01 -2.7883665025e-03
6.5620000000e+01 1.0099445238e-01 -2.7919961729e-03
6.5625000000e+01 1.0097634040e-01 -2.7958764079e-03
6.5630000000e+01 1.0095828987e-01 -2.8000094040e-03
6.5635000000e+01 1.0094030409e-01 -2.8043969219e-03
6.5640000000e+01 1.0092238697e-01 -2.8090389049e-03
6.5645000000e+01 1.0090454158e-01 -2.8139340899e-03
6.5650000000e+01 1.0088677131e-01 -2.8190792163e-03
6.5655000000e+01 1.0086907868e-01 -2.8244702281e-03
6.5660000000e+01 1.0085146677e-01 -2.8301020759e-03
6.5665000000e+01 1.0083393820e-01 -2.8359703680e-03
6.5670000000e+01 1.0081649642e-01 -2.8420713080e-03
6.5675000000e+01 1.0079914437e-01 -2.8484030140e-03
6.5680000000e+01 1.0078188564e-01 -2.8549647717e-03
6.5685000000e+01 1.0076472322e-01 -2.8617575919e-03
6.5690000000e+01 1.0074766085e-01 -2.8687828971e-03
6.5695000000e+01 1.0073070176e-01 -2.8760427100e-03
6.5700000000e+01 1.0071384980e-01 -2.8835381213e-03
6.5705000000e+01 1.0069710794e-01 -2.8912694084e-03
6.5710000000e+01 1.0068047941e-01 -2.8992347581e-03
6.5715000000e+01 1.0066396660e-01 -2.9074310239e-03
6.5720000000e+01 1.0064757241e-01 -2.9158533370e-03
6.5725000000e+01 1.0063129921e-01 -2.9244966074e-03
6.5730000000e+01 1.0061514998e-01 -2.9333554643e-03
6.5735000000e+01 1.0059912708e-01 -2.9424256789e-03
6.5740000000e+01 1.0058323345e-01 -2.9517038592e-03
6.5745000000e+01 1.0056747160e-01 -2.9611885381e-03
6.5750000000e+01 1.0055184485e-01 -2.9708794061e-03
6.5755000000e+01 1.0053635617e-01 -2.9807777052e-03
6.5760000000e+01 1.0052100908e-01 -2.9908846926e-03
6.5765000000e+01 1.0050580631e-01 -3.0012015363e-03
6.5770000000e+01 1.0049075089e-01 -3.0117278461e-03
6.5775000000e+01 1.0047584515e-01 -3.0224620936e-03
6.5780000000e+01 1.0046109186e-01 -3.0334008147e-03
6.5785000000e+01 1.0044649318e-01 -3.0445395751e-03
6.5790000000e+01 1.0043205162e-01 -3.0558726263e-03
6.5795000000e+01 1.0041776899e-01 -3.0673943123e-03
6.5800000000e+01 1.0040364762e-01 -3.0790991325e-03
6.5805000000e+01 1.0038968946e-01 -3.0909832406e-03
6.5810000000e+01 1.0037589731e-01 -3.1030440799e-03
6.5815000000e+01 1.0036227361e-01 -3.1152810411e-03
6.5820000000e+01 1.0034882133e-01 -3.1276942645e-03
6.5825000000e+01 1.0033554279e-01 -3.1402847605e-03
6.5830000000e+01 1.0032244077e-01 -3.1530530268e-03
6.5835000000e+01 1.0030951745e-01 -3.1659991511e-03
6.5840000000e+01 1.0029677550e-01 -3.1791215107e-03
6.5845000000e+01 1.0028421683e-01 -3.1924171575e-03
6.5850000000e+01 1.0027184357e-01 -3.2058811628e-03
6.5855000000e+01 1.0025965707e-01 -3.2195078596e-03
6.5860000000e+01 1.0024765915e-01 -3.2332909089e-03
6.5865000000e+01 1.0023585126e-01 -3.2472248025e-03
6.5870000000e+01 1.0022423556e-01 -3.2613047394e-03
6.5875000000e+01 1.0021281379e-01 -3.2755276856e-03
6.5880000000e+01 1.0020158822e-01 -3.2898917764e-03
6.5885000000e+01 1.0019056061e-01 -3.3043968665e-03
6.5890000000e+01 1.0017973334e-01 -3.3190433364e-03
6.5895000000e+01 1.0016910836e-01 -3.3338320297e-03
6.5900000000e+01 1.0015868807e-01 -3.3487627265e-03
6.5905000000e+01 1.0014847410e-01 -3.3638342074e-03
6.5910000000e+01 1.0013846826e-01 -3.3790432869e-03
6.5915000000e+01 1.0012867156e-01 -3.3943856015e-03
6.5920000000e+01 1.0011908546e-01 -3.4098552908e-03
6.5925000000e+01 1.0010971095e-01 -3.4254462505e-03
6.5930000000e+01 1.0010054956e-01 -3.4411521544e-03
6.5935000000e+01 1.0009160226e-01 -3.4569678675e-03
6.5940000000e+01 1.0008287055e-01 -3.4728893345e-03
6.5945000000e+01 1.0007435553e-01 -3.4889144834e-03
6.5950000000e+01 1.0006605905e-01 -3.5050423700e-03
6.5955000000e+01 1.0005798261e-01 -3.5212733361e-03
6.5960000000e+01 1.0005012818e-01 -3.5376076521e-03
6.5965000000e+01 1.0004249701e-01 -3.5540454666e-03
6.5970000000e+01 1.0003509058e-01 -3.5705855096e-03
6.5975000000e+01 1.0002790966e-01 -3.5872253199e-03
6.5980000000e+01 1.0002095545e-01 -3.6039604819e-03
6.5985000000e+01 1.0001422859e-01 -3.6207855501e-03
6.5990000000e+01 1.0000772995e-01 -3.6376940052e-03
6.5995000000e+01 1.0000145984e-01 -3.6546796183e-03
6.6000000000e+01 9.9995418998e-02 -3.6717365406e-03
6.6005000000e+01 9.9989607866e-02 -3.6888604978e-03
6.6010000000e+01 9.9984027623e-02 -3.7060484551e-03
6.6015000000e+01 9.9978679146e-02 -3.7232992450e-03
6.6020000000e+01 9.9973563771e-02 -3.7406125587e-03
6.6025000000e+01 9.9968682236e-02 -3.7579889133e-03
6.6030000000e+01 9.9964035634e-02 -3.7754282316e-03
6.6035000000e+01 9.9959624533e-02 -3.7929297801e-03
6.6040000000e+01 9.9955449876e-02 -3.8104910956e-03
6.6045000000e+01 9.9951511934e-02 -3.8281084680e-03
6.6050000000e+01 9.9947811129e-02 -3.8457764626e-03
6.6055000000e+01 9.9944347178e-02 -3.8634889668e-03
6.6060000000e+01 9.9941120209e-02 -3.8812392493e-03
6.6065000000e+01 9.9938130042e-02 -3.8990213807e-03
6.6070000000e+01 9.9935377138e-02 -3.9168303181e-03
6.6075000000e+01 9.9932861605e-02 -3.9346629017e-03
6.6080000000e+01 9.9930584000e-02 -3.9525172260e-03
6.6085000000e+01 9.9928544443e-02 -3.9703928993e-03
6.6090000000e+01 9.9926743569e-02 -3.9882898968e-03
6.6095000000e+01 9.9925181639e-02 -4.0062085215e-03
6.6100000000e+01 9.9923859284e-02 -4.0241481117e-03
6.6105000000e+01 9.9922776430e-02 -4.0421070134e-03
6.6110000000e+01 9.9921933091e-02 -4.0600816227e-03
6.6115000000e+01 9.9921328595e-02 -4.0780670448e-03
6.6120000000e+01 9.9920962631e-02 -4.0960569920e-03
6.6125000000e+01 9.9920834502e-02 -4.1140451010e-03
6.6130000000e+01 9.9920943974e-02 -4.1320250720e-03
6.6135000000e+01 9.9921290358e-02 -4.1499918316e-03
6.6140000000e+01 9.9921873400e-02 -4.1679413618e-03
6.6145000000e+01 9.9922692545e-02 -4.1858714916e-03
6.6150000000e+01 9.9923747879e-02 -4.2037812292e-03
6.6155000000e+01 9.9925039215e-02 -4.2216708665e-03
6.6160000000e+01 9.9926566744e-02 -4.2395406259e-03
6.6165000000e+01 9.9928330003e-02 -4.2573903877e-03
6.6170000000e+01 9.9930328672e-02 -4.2752184997e-03
6.6175000000e+01 9.9932561833e-02 -4.2930220854e-03
6.6180000000e+01 9.9935028898e-02 -4.3107965330e-03
6.6185000000e+01 9.9937728776e-02 -4.3285363363e-03
6.6190000000e+01 9.9940660638e-02 -4.3462350117e-03
6.6195000000e+01 9.9943823101e-02 -4.3638863327e-03
6.6200000000e+01 9.9947215186e-02 -4.3814845548e-03
6.6205000000e+01 9.9950835693e-02 -4.3990256206e-03
6.6210000000e+01 9.9954684088e-02 -4.4165068843e-03
6.6215000000e+01 9.9958759600e-02 -4.4339274767e-03
6.6220000000e+01 9.9963061843e-02 -4.4512872399e-03
6.6225000000e+01 9.9967589908e-02 -4.4685866315e-03
6.6230000000e+01 9.9972343166e-02 -4.4858255360e-03
6.6235000000e+01 9.9977320533e-02 -4.5030032073e-03
6.6240000000e+01 9.9982521230e-02 -4.5201172449e-03
6.6245000000e+01 9.9987943882e-02 -4.5371639015e-03
6.6250000000e+01 9.9993587221e-02 -4.5541377243e-03
6.6255000000e+01 9.9999449367e-02 -4.5710326716e-03
6.6260000000e+01 1.0000552880e-01 -4.5878423745e-03
6.6265000000e+01 1.0001182379e-01 -4.6045614112e-03
6.6270000000e+01 1.0001833317e-01 -4.6211853088e-03
6.6275000000e+01 1.0002505550e-01 -4.6377113409e-03
6.6280000000e+01 1.0003198976e-01 -4.6541380253e-03
6.6285000000e+01 1.0003913452e-01 -4.6704653693e-03
6.6290000000e+01 1.0004648885e-01 -4.6866938773e-03
6.6295000000e+01 1.0005405147e-01 -4.7028241827e-03
6.6300000000e+01 1.0006182142e-01 -4.7188558336e-03
6.6305000000e+01 1.0006979711e-01 -4.7347872493e-03
6.6310000000e+01 1.0007797699e-01 -4.7506150331e-03
6.6315000000e+01 1.0008635892e-01 -4.7663346548e-03
6.6320000000e+01 1.0009494109e-01 -4.7819403808e-03
6.6325000000e+01 1.0010372134e-01 -4.7974263904e-03
6.6330000000e+01 1.0011269799e-01 -4.8127869774e-03
6.6335000000e+01 1.0012186896e-01 -4.8280177298e-03
6.6340000000e+01 1.0013123256e-01 -4.8431155005e-03
6.6345000000e+01 1.0014078690e-01 -4.8580790189e-03
6.6350000000e+01 1.0015053065e-01 -4.8729081239e-03
6.6355000000e+01 1.0016046228e-01 -4.8876036995e-03
6.6360000000e+01 1.0017058056e-01 -4.9021664838e-03
6.6365000000e+01 1.0018088372e-01 -4.9165968625e-03
6.6370000000e+01 1.0019137006e-01 -4.9308938066e-03
6.6375000000e+01 1.0020203735e-01 -4.9450550197e-03
6.6380000000e+01 1.0021288368e-01 -4.9590764530e-03
6.6480000000e+01 1.0022390669e-01 -4.9729531542e-03
6.6485000000e+01 1.0023510426e-01 -4.9866794217e-03
6.6490000000e+01 1.0024647382e-01 -5.0002500160e-03
6.6495000000e+01 1.0025801316e-01 -5.0136603496e-03
6.6500000000e+01 1.0026971992e-01 -5.0269074449e-03
6.6505000000e+01 1.0028159237e-01 -5.0399896762e-03
6.6510000000e+01 1.0029362860e-01 -5.0529071348e-03
6.6515000000e+01 1.0030582704e-01 -5.0656607107e-03
6.6520000000e+01 1.0031818568e-01 -5.0782518546e-03
6.6525000000e+01 1.0033070273e-01 -5.0906813418e-03
6.6530000000e+01 1.0034337599e-01 -5.1029491137e-03
6.6535000000e+01 1.0035620356e-01 -5.1150534618e-03
